# Progression simulation
# runs=27510 seed=12345 moveCap=1000 manualProxy=Rand stopAtPpo=False simulateResearch=True targetPrestiges=15 ppoNormalRunsPerPrestige=100
# finalChips=250000 totalEarned=250000 prestiges=15 insight=745 cycleInsight=0 lifetimeInsight=34125
# Purchases:
Run	Label	Cost	Currency	BalanceAfter	TotalEarnedAfter
14420	Agent Restart Sponsor	1000000	chips	16400	7555600
14488	Extra Agent Slot	1500000	chips	12925	9052125
14564	Agent Token Prospector	1500000	chips	12575	10551775
14644	Solver MCTS	1800000	chips	8211	12347411
14750	Stack Cap L4	2200000	chips	18106	14557306
14842	Agent Move Dividend	2200000	chips	6627	16745827
14948	Chip Yield	2500000	chips	11134	19250334
15055	Modifiers Menu	3000000	chips	9406	22248606
15061	Modifier Unstable Stack L1	800000	chips	53261	23092461
15074	Modifier Unstable Stack L2	1600000	chips	114439	24753639
15086	Modifier Queue Scrubber L1	1800000	chips	96384	26535584
15098	Modifier Miner's Pickaxe L1	2000000	chips	19403	28458603
15117	Agent Velocity Trader	3000000	chips	87405	31526605
15135	Modifier Catalyst Stack L1	3000000	chips	64439	34503639
15149	Modifier Mirror Stack L1	3000000	chips	128371	37567571
15154	Modifier Unstable Stack L3	3200000	chips	243093	40882293
15161	Modifier Queue Scrubber L2	3600000	chips	697377	44936577
15169	Speed L5	4000000	chips	524232	48763432
15175	Modifier Miner's Pickaxe L2	4000000	chips	32392	52271592
15183	Modifier Joker L1	4500000	chips	103002	56842202
15191	Difficulty L3	6000000	chips	169019	62908219
15198	Modifier Neural Accelerator L1	6000000	chips	425342	69164542
15205	Modifier Unstable Stack L4	6400000	chips	180588	75319788
15210	Modifier Queue Scrubber L3	7200000	chips	759151	83098351
15217	Modifier Miner's Pickaxe L3	8000000	chips	77104	90416304
15229	Stack Cap L5	11000000	chips	180116	101519316
15243	Modifier Unstable Stack L5	12800000	chips	1261901	115401101
15255	Modifier Queue Scrubber L4	14400000	chips	255139	128794339
15268	Chip Yield	15000000	chips	125862	143665062
15280	Modifier Miner's Pickaxe L4	16000000	chips	1771358	161310558
15294	Modifier Queue Scrubber L5	28800000	chips	233516	188572716
15311	Modifier Miner's Pickaxe L5	32000000	chips	2191308	222530508
15359	Solver PPO	100000000	chips	1786694	322125894
15363	PPO Training Complete	0	frames	420000	323336202
15364	Prestige +467 Insight	0	Insight	3450	12000
15364	Research Offline Engine L1	1000	Insight	2450	12000
15364	Research Seed Capital L3	1200	Insight	1250	12000
15364	Research PPO Bootcamp L3	1200	Insight	50	12000
15365	Solver RAND	1000	chips	11118	12118
15365	Auto Solve	1200	chips	9918	12118
15365	Solver MERG	3000	chips	6918	12118
15365	Chip Yield	4000	chips	2918	12118
15368	Solver BAL	6000	chips	520	15720
15374	Speed L1	6000	chips	127	21327
15384	Auto Restart	8000	chips	181	29381
15396	Stack Cap L1	12000	chips	12	41212
15412	Solver STALL	18000	chips	912	60112
15448	Solver HEUR	30000	chips	475	89675
15472	Solver Tuning	30000	chips	784	119984
15497	Speed L2	30000	chips	656	149856
15533	Queue Preview	40000	chips	392	189592
15566	Chip Yield	40000	chips	557	229757
15609	Difficulty L1	60000	chips	867	290067
15674	Stack Cap L2	70000	chips	415	359615
15738	Solver LOOK	80000	chips	1256	440456
15801	Agents Menu	120000	chips	2590	561790
15809	Agent Merge Broker	60000	chips	11142	630342
15819	Agent Highwater Analyst	120000	chips	6772	745972
15828	Solver PLAN-3	130000	chips	3754	872954
15837	Speed L3	150000	chips	14341	1033541
15846	Solver COMBO	180000	chips	21492	1220692
15864	Solver MOCA	220000	chips	4012	1423212
15879	Agent Score Auditor	220000	chips	11162	1650362
15903	Chip Yield	350000	chips	6830	1996030
15925	Solver PLAN-5	400000	chips	27172	2416372
15945	Stack Cap L3	400000	chips	1980	2791180
15964	Queue Preview	400000	chips	5899	3195099
15984	Agent Overclocker	400000	chips	12404	3601604
16013	Difficulty L2	600000	chips	20732	4209932
16044	Agent Quartermaster	650000	chips	825	4840025
16084	Speed L4	800000	chips	5512	5644712
16128	Solver MOCA+	900000	chips	13778	6552978
16174	Agent Restart Sponsor	1000000	chips	11146	7550346
16248	Extra Agent Slot	1500000	chips	15899	9055099
16321	Agent Token Prospector	1500000	chips	26531	10565731
16402	Solver MCTS	1800000	chips	20647	12359847
16504	Stack Cap L4	2200000	chips	9768	14548968
16594	Agent Move Dividend	2200000	chips	23453	16762653
16694	Chip Yield	2500000	chips	7105	19246305
16800	Modifiers Menu	3000000	chips	14077	22253277
16807	Modifier Unstable Stack L1	800000	chips	188989	23228189
16815	Modifier Unstable Stack L2	1600000	chips	182268	24821468
16827	Modifier Queue Scrubber L1	1800000	chips	71194	26510394
16842	Modifier Miner's Pickaxe L1	2000000	chips	89893	28529093
16858	Agent Velocity Trader	3000000	chips	1309	31440509
16878	Modifier Catalyst Stack L1	3000000	chips	78957	34518157
16890	Modifier Mirror Stack L1	3000000	chips	156507	37595707
16897	Modifier Unstable Stack L3	3200000	chips	216649	40855849
16904	Modifier Queue Scrubber L2	3600000	chips	8641	44247841
16914	Speed L5	4000000	chips	144903	48384103
16923	Modifier Miner's Pickaxe L2	4000000	chips	282654	52521854
16929	Modifier Joker L1	4500000	chips	83141	56822341
16937	Difficulty L3	6000000	chips	581808	63321008
16944	Modifier Neural Accelerator L1	6000000	chips	129402	68868602
16950	Modifier Unstable Stack L4	6400000	chips	349069	75488269
16955	Modifier Queue Scrubber L3	7200000	chips	617846	82957046
16961	Modifier Miner's Pickaxe L3	8000000	chips	872282	91211482
16969	Stack Cap L5	11000000	chips	5489	101344689
16980	Modifier Unstable Stack L5	12800000	chips	695931	114835131
16987	Modifier Queue Scrubber L4	14400000	chips	48297186	176836386
16987	Chip Yield	15000000	chips	33297186	176836386
16987	Modifier Miner's Pickaxe L4	16000000	chips	17297186	176836386
16996	Modifier Queue Scrubber L5	28800000	chips	1688870	190028070
17017	Modifier Miner's Pickaxe L5	32000000	chips	993330	221332530
17079	Solver PPO	100000000	chips	1006694	321345894
17079	Prestige +406 Insight	0	Insight	2227	60000
17079	Research Passive Insight L3	1200	Insight	1027	60000
17080	Solver RAND	1000	chips	59106	60106
17080	Auto Solve	1200	chips	57906	60106
17080	Solver MERG	3000	chips	54906	60106
17080	Chip Yield	4000	chips	50906	60106
17080	Solver BAL	6000	chips	44906	60106
17080	Speed L1	6000	chips	38906	60106
17080	Auto Restart	8000	chips	30906	60106
17080	Stack Cap L1	12000	chips	18906	60106
17080	Solver STALL	18000	chips	906	60106
17115	Solver HEUR	30000	chips	971	90171
17142	Solver Tuning	30000	chips	811	120011
17167	Speed L2	30000	chips	8	149208
17204	Queue Preview	40000	chips	606	189806
17240	Chip Yield	40000	chips	555	229755
17281	Difficulty L1	60000	chips	363	289563
17350	Stack Cap L2	70000	chips	513	359713
17413	Solver LOOK	80000	chips	117	439317
17473	Agents Menu	120000	chips	2081	561281
17479	Agent Merge Broker	60000	chips	811	620011
17490	Agent Highwater Analyst	120000	chips	1679	740879
17497	Solver PLAN-3	130000	chips	9596	878796
17504	Speed L3	150000	chips	6946	1026146
17514	Solver COMBO	180000	chips	11573	1210773
17528	Solver MOCA	220000	chips	1344	1420544
17544	Agent Score Auditor	220000	chips	3067	1642267
17566	Chip Yield	350000	chips	1084	1990284
17587	Solver PLAN-5	400000	chips	3315	2392515
17608	Stack Cap L3	400000	chips	8429	2797629
17627	Queue Preview	400000	chips	15091	3204291
17647	Agent Overclocker	400000	chips	30936	3620136
17672	Difficulty L2	600000	chips	11330	4200530
17703	Agent Quartermaster	650000	chips	7729	4846929
17743	Speed L4	800000	chips	16781	5655981
17786	Solver MOCA+	900000	chips	4722	6543922
17831	Agent Restart Sponsor	1000000	chips	16217	7555417
17905	Extra Agent Slot	1500000	chips	2153	9041353
17980	Agent Token Prospector	1500000	chips	23343	10562543
18060	Solver MCTS	1800000	chips	26850	12366050
18160	Stack Cap L4	2200000	chips	6787	14545987
18254	Agent Move Dividend	2200000	chips	2380	16741580
18361	Chip Yield	2500000	chips	4322	19243522
18473	Agent Velocity Trader	3000000	chips	4934	22244134
18607	Speed L5	4000000	chips	18154	26257354
18816	Difficulty L3	6000000	chips	15886	32255086
18915	Modifiers Menu	3000000	chips	33070	35272270
18922	Modifier Unstable Stack L1	800000	chips	120950	36160150
18930	Modifier Unstable Stack L2	1600000	chips	84043	37723243
18940	Modifier Queue Scrubber L1	1800000	chips	53474	39492674
18951	Modifier Miner's Pickaxe L1	2000000	chips	5220	41444420
18970	Modifier Catalyst Stack L1	3000000	chips	107838	44547038
18983	Modifier Mirror Stack L1	3000000	chips	133027	47572227
18990	Modifier Unstable Stack L3	3200000	chips	543263	51182463
18998	Modifier Queue Scrubber L2	3600000	chips	391546	54630746
19006	Modifier Miner's Pickaxe L2	4000000	chips	219040	58458240
19013	Modifier Joker L1	4500000	chips	183135	62922335
19020	Modifier Neural Accelerator L1	6000000	chips	60094	68799294
19026	Modifier Unstable Stack L4	6400000	chips	425208	75564408
19033	Modifier Queue Scrubber L3	7200000	chips	245314	82584514
19042	Modifier Miner's Pickaxe L3	8000000	chips	698297	91037497
19052	Stack Cap L5	11000000	chips	290638	101629838
19063	Modifier Unstable Stack L5	12800000	chips	625057	114764257
19073	Modifier Queue Scrubber L4	14400000	chips	650841	129190041
19084	Chip Yield	15000000	chips	339013	143878213
19093	Modifier Miner's Pickaxe L4	16000000	chips	1200165	160739365
19111	Modifier Queue Scrubber L5	28800000	chips	849663	189188863
19133	Modifier Miner's Pickaxe L5	32000000	chips	630511	220969711
19189	Solver PPO	100000000	chips	6148209	326487409
19189	Prestige +534 Insight	0	Insight	3838	60000
19189	Research Insight Amplifier L5	1600	Insight	2238	60000
19190	Solver RAND	1000	chips	59087	60087
19190	Auto Solve	1200	chips	57887	60087
19190	Solver MERG	3000	chips	54887	60087
19190	Chip Yield	4000	chips	50887	60087
19190	Solver BAL	6000	chips	44887	60087
19190	Speed L1	6000	chips	38887	60087
19190	Auto Restart	8000	chips	30887	60087
19190	Stack Cap L1	12000	chips	18887	60087
19190	Solver STALL	18000	chips	887	60087
19226	Solver HEUR	30000	chips	58	89258
19253	Solver Tuning	30000	chips	392	119592
19280	Speed L2	30000	chips	959	150159
19314	Queue Preview	40000	chips	1029	190229
19346	Chip Yield	40000	chips	61	229261
19387	Difficulty L1	60000	chips	451	289651
19450	Stack Cap L2	70000	chips	1106	360306
19508	Solver LOOK	80000	chips	450	439650
19566	Agents Menu	120000	chips	921	560121
19573	Agent Merge Broker	60000	chips	5849	625049
19582	Agent Highwater Analyst	120000	chips	34039	773239
19589	Solver PLAN-3	130000	chips	16468	885668
19597	Speed L3	150000	chips	12063	1031263
19607	Solver COMBO	180000	chips	19234	1218434
19625	Solver MOCA	220000	chips	1659	1420859
19643	Agent Score Auditor	220000	chips	7044	1646244
19668	Chip Yield	350000	chips	13114	2002314
19693	Solver PLAN-5	400000	chips	14841	2404041
19715	Stack Cap L3	400000	chips	379	2789579
19735	Queue Preview	400000	chips	7980	3197180
19754	Agent Overclocker	400000	chips	35100	3624300
19779	Difficulty L2	600000	chips	4023	4193223
19810	Agent Quartermaster	650000	chips	14053	4853253
19849	Speed L4	800000	chips	10324	5649524
19893	Solver MOCA+	900000	chips	24758	6563958
19941	Agent Restart Sponsor	1000000	chips	5763	7544963
20014	Extra Agent Slot	1500000	chips	21413	9060613
20078	Agent Token Prospector	1500000	chips	11071	10550271
20167	Solver MCTS	1800000	chips	37599	12376799
20275	Stack Cap L4	2200000	chips	862	14540062
20367	Agent Move Dividend	2200000	chips	31047	16770247
20460	Chip Yield	2500000	chips	41050	19280250
20560	Modifiers Menu	3000000	chips	75454	22314654
20565	Modifier Unstable Stack L1	800000	chips	33110	23072310
20576	Modifier Unstable Stack L2	1600000	chips	85284	24724484
20588	Modifier Queue Scrubber L1	1800000	chips	114759	26553959
20601	Modifier Miner's Pickaxe L1	2000000	chips	35121	28474321
20618	Agent Velocity Trader	3000000	chips	227095	31666295
20635	Modifier Catalyst Stack L1	3000000	chips	82565	34521765
20648	Modifier Mirror Stack L1	3000000	chips	90404	37529604
20654	Modifier Unstable Stack L3	3200000	chips	198381	40837581
20661	Modifier Queue Scrubber L2	3600000	chips	148754	44387954
20671	Speed L5	4000000	chips	327616	48566816
20681	Modifier Miner's Pickaxe L2	4000000	chips	150215	52389415
20689	Modifier Joker L1	4500000	chips	124241	56863441
20699	Difficulty L3	6000000	chips	32833	62772033
20705	Modifier Neural Accelerator L1	6000000	chips	371585	69110785
20712	Modifier Unstable Stack L4	6400000	chips	420204	75559404
20720	Modifier Queue Scrubber L3	7200000	chips	119007	82458207
20726	Modifier Miner's Pickaxe L3	8000000	chips	326092	90665292
20739	Stack Cap L5	11000000	chips	583452	101922652
20749	Modifier Unstable Stack L5	12800000	chips	42258	114181458
20756	Modifier Queue Scrubber L4	14400000	chips	769792	129308992
20768	Chip Yield	15000000	chips	2869642	146408842
20778	Modifier Miner's Pickaxe L4	16000000	chips	788052	160327252
20793	Modifier Queue Scrubber L5	28800000	chips	65838	188405038
20813	Modifier Miner's Pickaxe L5	32000000	chips	54982	220394182
20874	Solver PPO	100000000	chips	591264	320930464
20874	Prestige +614 Insight	0	Insight	5419	60000
20874	Research Automation Memory L2	2500	Insight	2919	60000
20874	Research PPO Memory L2	2500	Insight	419	60000
20875	Solver RAND	1000	chips	59066	60066
20875	Auto Solve	1200	chips	57866	60066
20875	Solver MERG	3000	chips	54866	60066
20875	Chip Yield	4000	chips	50866	60066
20875	Solver BAL	6000	chips	44866	60066
20875	Speed L1	6000	chips	38866	60066
20875	Auto Restart	8000	chips	30866	60066
20875	Stack Cap L1	12000	chips	18866	60066
20875	Solver STALL	18000	chips	866	60066
20912	Solver HEUR	30000	chips	1197	90397
20939	Solver Tuning	30000	chips	318	119518
20966	Speed L2	30000	chips	1290	150490
21001	Queue Preview	40000	chips	584	189784
21032	Chip Yield	40000	chips	503	229703
21072	Difficulty L1	60000	chips	2178	291378
21138	Stack Cap L2	70000	chips	427	359627
21201	Solver LOOK	80000	chips	121	439321
21261	Agents Menu	120000	chips	2770	561970
21267	Agent Merge Broker	60000	chips	4378	623578
21277	Agent Highwater Analyst	120000	chips	3868	743068
21286	Solver PLAN-3	130000	chips	4979	874179
21295	Speed L3	150000	chips	15520	1034720
21305	Solver COMBO	180000	chips	12073	1211273
21324	Solver MOCA	220000	chips	14040	1433240
21339	Agent Score Auditor	220000	chips	9810	1649010
21365	Chip Yield	350000	chips	14326	2003526
21387	Solver PLAN-5	400000	chips	15018	2404218
21410	Stack Cap L3	400000	chips	10288	2799488
21430	Queue Preview	400000	chips	16917	3206117
21446	Agent Overclocker	400000	chips	22078	3611278
21476	Difficulty L2	600000	chips	14130	4203330
21506	Agent Quartermaster	650000	chips	16551	4855751
21544	Speed L4	800000	chips	30884	5670084
21588	Solver MOCA+	900000	chips	25773	6564973
21635	Agent Restart Sponsor	1000000	chips	2556	7541756
21710	Extra Agent Slot	1500000	chips	10431	9049631
21781	Agent Token Prospector	1500000	chips	2638	10541838
21864	Solver MCTS	1800000	chips	26528	12365728
21969	Stack Cap L4	2200000	chips	18219	14557419
22048	Agent Move Dividend	2200000	chips	29153	16768353
22149	Chip Yield	2500000	chips	1958	19241158
22261	Modifiers Menu	3000000	chips	25994	22265194
22267	Modifier Unstable Stack L1	800000	chips	101726	23140926
22281	Modifier Unstable Stack L2	1600000	chips	135337	24774537
22290	Modifier Queue Scrubber L1	1800000	chips	85927	26525127
22303	Modifier Miner's Pickaxe L1	2000000	chips	95303	28534503
22324	Agent Velocity Trader	3000000	chips	81903	31521103
22342	Modifier Catalyst Stack L1	3000000	chips	116510	34555710
22351	Modifier Mirror Stack L1	3000000	chips	122901	37562101
22358	Modifier Unstable Stack L3	3200000	chips	143123	40782323
22365	Modifier Queue Scrubber L2	3600000	chips	132771	44371971
22372	Speed L5	4000000	chips	192798	48431998
22380	Modifier Miner's Pickaxe L2	4000000	chips	203875	52443075
22389	Modifier Joker L1	4500000	chips	165946	56905146
22400	Difficulty L3	6000000	chips	600998	63340198
22403	Modifier Neural Accelerator L1	6000000	chips	1779342	70518542
22408	Modifier Unstable Stack L4	6400000	chips	49277	75188477
22416	Modifier Queue Scrubber L3	7200000	chips	1379427	83718627
22425	Modifier Miner's Pickaxe L3	8000000	chips	911500	91250700
22435	Stack Cap L5	11000000	chips	581869	101921069
22443	Modifier Unstable Stack L5	12800000	chips	63594	114202794
22452	Modifier Queue Scrubber L4	14400000	chips	779901	129319101
22462	Chip Yield	15000000	chips	832877	144372077
22473	Modifier Miner's Pickaxe L4	16000000	chips	1376569	160915769
22489	Modifier Queue Scrubber L5	28800000	chips	811039	189150239
22513	Modifier Miner's Pickaxe L5	32000000	chips	420815	220760015
22573	Solver PPO	100000000	chips	1188889	321528089
22573	Prestige +682 Insight	0	Insight	3940	60000
22573	Research Offline Engine L2	2500	Insight	1440	60000
22574	Solver RAND	1000	chips	59101	60101
22574	Auto Solve	1200	chips	57901	60101
22574	Solver MERG	3000	chips	54901	60101
22574	Chip Yield	4000	chips	50901	60101
22574	Solver BAL	6000	chips	44901	60101
22574	Speed L1	6000	chips	38901	60101
22574	Auto Restart	8000	chips	30901	60101
22574	Stack Cap L1	12000	chips	18901	60101
22574	Solver STALL	18000	chips	901	60101
22613	Solver HEUR	30000	chips	350	89550
22641	Solver Tuning	30000	chips	1198	120398
22666	Speed L2	30000	chips	498	149698
22702	Queue Preview	40000	chips	249	189449
22736	Chip Yield	40000	chips	228	229428
22780	Difficulty L1	60000	chips	79	289279
22842	Stack Cap L2	70000	chips	827	360027
22910	Solver LOOK	80000	chips	193	439393
22971	Agents Menu	120000	chips	173	559373
22978	Agent Merge Broker	60000	chips	8925	628125
22987	Agent Highwater Analyst	120000	chips	4417	743617
22996	Solver PLAN-3	130000	chips	15580	884780
23004	Speed L3	150000	chips	15185	1034385
23014	Solver COMBO	180000	chips	5683	1204883
23029	Solver MOCA	220000	chips	9035	1428235
23042	Agent Score Auditor	220000	chips	4575	1643775
23066	Chip Yield	350000	chips	5178	1994378
23086	Solver PLAN-5	400000	chips	6933	2396133
23111	Stack Cap L3	400000	chips	566	2789766
23131	Queue Preview	400000	chips	7527	3196727
23150	Agent Overclocker	400000	chips	24901	3614101
23175	Difficulty L2	600000	chips	13067	4202267
23207	Agent Quartermaster	650000	chips	14559	4853759
23244	Speed L4	800000	chips	14633	5653833
23287	Solver MOCA+	900000	chips	6805	6546005
23333	Agent Restart Sponsor	1000000	chips	11908	7551108
23403	Extra Agent Slot	1500000	chips	13250	9052450
23469	Agent Token Prospector	1500000	chips	27688	10566888
23547	Solver MCTS	1800000	chips	18286	12357486
23648	Stack Cap L4	2200000	chips	13119	14552319
23732	Agent Move Dividend	2200000	chips	6667	16745867
23833	Chip Yield	2500000	chips	919	19240119
23931	Modifiers Menu	3000000	chips	18955	22258155
23938	Modifier Unstable Stack L1	800000	chips	148633	23187833
23948	Modifier Unstable Stack L2	1600000	chips	131116	24770316
23959	Modifier Queue Scrubber L1	1800000	chips	59599	26498799
23972	Modifier Miner's Pickaxe L1	2000000	chips	124578	28563778
23990	Agent Velocity Trader	3000000	chips	28645	31467845
24009	Modifier Catalyst Stack L1	3000000	chips	96548	34535748
24021	Modifier Mirror Stack L1	3000000	chips	53100	37492300
24028	Modifier Unstable Stack L3	3200000	chips	235882	40875082
24035	Modifier Queue Scrubber L2	3600000	chips	261902	44501102
24043	Speed L5	4000000	chips	256498	48495698
24052	Modifier Miner's Pickaxe L2	4000000	chips	235469	52474669
24061	Modifier Joker L1	4500000	chips	312497	57051697
24070	Difficulty L3	6000000	chips	376468	63115668
24075	Modifier Neural Accelerator L1	6000000	chips	4123582	72862782
24076	Modifier Unstable Stack L4	6400000	chips	89449	75228649
24084	Modifier Queue Scrubber L3	7200000	chips	396400	82735600
24088	Modifier Miner's Pickaxe L3	8000000	chips	9972416	100311616
24089	Stack Cap L5	11000000	chips	384914	101724114
24095	Modifier Unstable Stack L5	12800000	chips	8389542	122528742
24102	Modifier Queue Scrubber L4	14400000	chips	583050	129122250
24112	Chip Yield	15000000	chips	132764	143671964
24123	Modifier Miner's Pickaxe L4	16000000	chips	780934	160320134
24138	Modifier Queue Scrubber L5	28800000	chips	470032	188809232
24157	Modifier Miner's Pickaxe L5	32000000	chips	1483958	221823158
24216	Solver PPO	100000000	chips	583618	320922818
24216	Prestige +832 Insight	0	Insight	5797	60000
24216	Research Seed Capital L4	2800	Insight	2997	60000
24216	Research PPO Bootcamp L4	2800	Insight	197	60000
24217	Solver RAND	1000	chips	59083	60083
24217	Auto Solve	1200	chips	57883	60083
24217	Solver MERG	3000	chips	54883	60083
24217	Chip Yield	4000	chips	50883	60083
24217	Solver BAL	6000	chips	44883	60083
24217	Speed L1	6000	chips	38883	60083
24217	Auto Restart	8000	chips	30883	60083
24217	Stack Cap L1	12000	chips	18883	60083
24217	Solver STALL	18000	chips	883	60083
24251	Solver HEUR	30000	chips	645	89845
24275	Solver Tuning	30000	chips	731	119931
24301	Speed L2	30000	chips	814	150014
24336	Queue Preview	40000	chips	1966	191166
24367	Chip Yield	40000	chips	422	229622
24410	Difficulty L1	60000	chips	2	289202
24478	Stack Cap L2	70000	chips	443	359643
24541	Solver LOOK	80000	chips	1026	440226
24604	Agents Menu	120000	chips	2055	561255
24612	Agent Merge Broker	60000	chips	5096	624296
24621	Agent Highwater Analyst	120000	chips	18608	757808
24628	Solver PLAN-3	130000	chips	8846	878046
24637	Speed L3	150000	chips	25120	1044320
24645	Solver COMBO	180000	chips	33388	1232588
24660	Solver MOCA	220000	chips	7097	1426297
24675	Agent Score Auditor	220000	chips	16153	1655353
24698	Chip Yield	350000	chips	2156	1991356
24716	Solver PLAN-5	400000	chips	3468	2392668
24740	Stack Cap L3	400000	chips	1992	2791192
24763	Queue Preview	400000	chips	23229	3212429
24781	Agent Overclocker	400000	chips	20178	3609378
24812	Difficulty L2	600000	chips	14837	4204037
24841	Agent Quartermaster	650000	chips	8514	4847714
24883	Speed L4	800000	chips	9895	5649095
24928	Solver MOCA+	900000	chips	608	6539808
24975	Agent Restart Sponsor	1000000	chips	16909	7556109
25042	Extra Agent Slot	1500000	chips	20	9039220
25110	Agent Token Prospector	1500000	chips	2089	10541289
25196	Solver MCTS	1800000	chips	19944	12359144
25293	Stack Cap L4	2200000	chips	17161	14556361
25381	Agent Move Dividend	2200000	chips	19981	16759181
25481	Chip Yield	2500000	chips	9899	19249099
25591	Agent Velocity Trader	3000000	chips	28691	22267891
25691	Modifiers Menu	3000000	chips	7271	25246471
25697	Modifier Unstable Stack L1	800000	chips	59036	26098236
25709	Modifier Unstable Stack L2	1600000	chips	283052	27922252
25721	Modifier Queue Scrubber L1	1800000	chips	120039	29559239
25735	Modifier Miner's Pickaxe L1	2000000	chips	114712	31553912
25752	Modifier Catalyst Stack L1	3000000	chips	5584	34444784
25767	Modifier Mirror Stack L1	3000000	chips	142700	37581900
25774	Modifier Unstable Stack L3	3200000	chips	549828	41189028
25779	Modifier Queue Scrubber L2	3600000	chips	13875	44253075
25788	Speed L5	4000000	chips	285822	48525022
25795	Modifier Miner's Pickaxe L2	4000000	chips	362593	52601793
25805	Modifier Joker L1	4500000	chips	780747	57519947
25814	Difficulty L3	6000000	chips	484479	63223679
25818	Modifier Neural Accelerator L1	6000000	chips	1558817	70298017
25824	Modifier Unstable Stack L4	6400000	chips	1306095	76445295
25829	Modifier Queue Scrubber L3	7200000	chips	378377	82717577
25838	Modifier Miner's Pickaxe L3	8000000	chips	757880	91097080
25849	Stack Cap L5	11000000	chips	455114	101794314
25862	Modifier Unstable Stack L5	12800000	chips	381572	114520772
25872	Modifier Queue Scrubber L4	14400000	chips	606721	129145921
25881	Chip Yield	15000000	chips	2205640	145744840
25892	Modifier Miner's Pickaxe L4	16000000	chips	787086	160326286
25912	Modifier Queue Scrubber L5	28800000	chips	760248	189099448
25933	Modifier Miner's Pickaxe L5	32000000	chips	157834	220497034
25997	Solver PPO	100000000	chips	4819974	325159174
25997	Prestige +845 Insight	0	Insight	4665	250000
25997	Research Passive Insight L4	2800	Insight	1865	250000
25998	Solver RAND	1000	chips	249121	250121
25998	Auto Solve	1200	chips	247921	250121
25998	Solver MERG	3000	chips	244921	250121
25998	Chip Yield	4000	chips	240921	250121
25998	Solver BAL	6000	chips	234921	250121
25998	Speed L1	6000	chips	228921	250121
25998	Auto Restart	8000	chips	220921	250121
25998	Stack Cap L1	12000	chips	208921	250121
25998	Solver STALL	18000	chips	190921	250121
25998	Solver HEUR	30000	chips	160921	250121
25998	Solver Tuning	30000	chips	130921	250121
25998	Speed L2	30000	chips	100921	250121
25998	Queue Preview	40000	chips	60921	250121
25998	Chip Yield	40000	chips	20921	250121
26024	Difficulty L1	60000	chips	891	290091
26090	Stack Cap L2	70000	chips	527	359727
26151	Solver LOOK	80000	chips	1074	440274
26217	Agents Menu	120000	chips	1541	560741
26222	Agent Merge Broker	60000	chips	628	619828
26231	Agent Highwater Analyst	120000	chips	3968	743168
26241	Solver PLAN-3	130000	chips	7766	876966
26248	Speed L3	150000	chips	472	1019672
26261	Solver COMBO	180000	chips	14241	1213441
26276	Solver MOCA	220000	chips	1124	1420324
26293	Agent Score Auditor	220000	chips	3746	1642946
26317	Chip Yield	350000	chips	4431	1993631
26339	Solver PLAN-5	400000	chips	7854	2397054
26360	Stack Cap L3	400000	chips	6721	2795921
26378	Queue Preview	400000	chips	2534	3191734
26394	Agent Overclocker	400000	chips	4110	3593310
26420	Difficulty L2	600000	chips	11995	4201195
26450	Agent Quartermaster	650000	chips	23831	4863031
26493	Speed L4	800000	chips	7603	5646803
26538	Solver MOCA+	900000	chips	4538	6543738
26584	Agent Restart Sponsor	1000000	chips	16568	7555768
26659	Extra Agent Slot	1500000	chips	43876	9083076
26725	Agent Token Prospector	1500000	chips	16910	10556110
26808	Solver MCTS	1800000	chips	11604	12350804
26908	Stack Cap L4	2200000	chips	10698	14549898
26992	Agent Move Dividend	2200000	chips	932	16740132
27093	Chip Yield	2500000	chips	18925	19258125
27195	Modifiers Menu	3000000	chips	39217	22278417
27201	Modifier Unstable Stack L1	800000	chips	34689	23073889
27212	Modifier Unstable Stack L2	1600000	chips	74097	24713297
27222	Modifier Queue Scrubber L1	1800000	chips	10807	26450007
27236	Modifier Miner's Pickaxe L1	2000000	chips	16861	28456061
27253	Agent Velocity Trader	3000000	chips	93091	31532291
27271	Modifier Catalyst Stack L1	3000000	chips	53111	34492311
27283	Modifier Mirror Stack L1	3000000	chips	10836	37450036
27292	Modifier Unstable Stack L3	3200000	chips	318860	40958060
27301	Modifier Queue Scrubber L2	3600000	chips	178910	44418110
27308	Speed L5	4000000	chips	174915	48414115
27317	Modifier Miner's Pickaxe L2	4000000	chips	596633	52835833
27325	Modifier Joker L1	4500000	chips	251253	56990453
27335	Difficulty L3	6000000	chips	395137	63134337
27339	Modifier Neural Accelerator L1	6000000	chips	896282	69635482
27344	Modifier Unstable Stack L4	6400000	chips	729647	75868847
27351	Modifier Queue Scrubber L3	7200000	chips	1105593	83444793
27360	Modifier Miner's Pickaxe L3	8000000	chips	1076707	91415907
27365	Stack Cap L5	11000000	chips	1300006	102639206
27375	Modifier Unstable Stack L5	12800000	chips	856658	114995858
27385	Modifier Queue Scrubber L4	14400000	chips	933260	129472460
27394	Chip Yield	15000000	chips	1131587	144670787
27408	Modifier Miner's Pickaxe L4	16000000	chips	190675	159729875
27427	Modifier Queue Scrubber L5	28800000	chips	446449	188785649
27444	Modifier Miner's Pickaxe L5	32000000	chips	1484267	221823467
27510	Solver PPO	100000000	chips	72955	320412155
27510	Prestige +927 Insight	0	Insight	6745	250000
27510	Research Automation Memory L3	6000	Insight	745	250000

