# Progression simulation
# runs=10215 seed=12345 moveCap=1000 manualProxy=Rand stopAtPpo=False simulateResearch=True targetPrestiges=6 ppoNormalRunsPerPrestige=1000
# finalChips=900000 totalEarned=900000 prestiges=6 insight=17489 cycleInsight=0 lifetimeInsight=120783
# Purchases:
Run	Label	Cost	Currency	BalanceAfter	TotalEarnedAfter
883	28457	0	0	0	40289	7567657	Combo	5036	186	256	Agent Restart Sponsor
900	387794	0	0	0	15874	7926994	Combo	1914	114	256	
950	1483086	0	0	0	19576	9022286	Combo	2981	130	128	
952	27956	0	0	0	29133	9067156	Combo	3823	136	256	Extra Agent Slot
1000	1012322	0	0	0	21368	10051522	Combo	3108	125	128	
1024	16446	0	0	0	32289	10555646	Combo	3213	110	512	Agent Token Prospector
1050	588940	0	0	0	42214	11128140	Combo	4921	184	256	
1100	1544897	0	0	0	14153	12084097	Combo	2302	167	64	
1110	11012	0	0	0	34710	12350212	Combo	3467	135	512	Solver MCTS
1150	788520	0	0	0	37812	13127720	Combo	4396	115	512	
1200	1862365	0	0	0	22763	14201565	Combo	3323	174	128	
1216	28771	0	0	0	29955	14567971	Combo	3857	158	256	Stack Cap L4
1250	922342	0	0	0	33036	15461542	Combo	4274	216	256	
1300	2079019	0	0	0	48309	16618219	Combo	4957	169	512	
1305	2641	0	0	0	16693	16741841	Combo	2538	167	128	Agent Move Dividend
1350	1204105	0	0	0	26842	17943305	Combo	3425	180	256	
1400	2395836	0	0	0	18073	19135036	Combo	2834	163	128	
1406	10684	0	0	0	14045	19249884	Combo	2242	135	128	Chip Yield
1450	1265320	0	0	0	17844	20504520	Combo	2463	159	64	
1500	2713048	0	0	0	35124	21952248	Combo	4213	174	256	
1509	22876	0	0	0	52212	22262076	Combo	5803	199	256	Agent Velocity Trader
1550	1262164	0	0	0	13368	23501364	Combo	1802	117	128	
1600	2686252	0	0	0	46368	24925452	Combo	4314	181	256	
1650	3978556	0	0	0	24276	26217756	Combo	3186	171	128	
1651	9840	0	0	0	31284	26249040	Combo	3686	194	128	Speed L5
1700	1325772	0	0	0	21348	27564972	Combo	3013	185	128	
1750	2726196	0	0	0	31428	28965396	Combo	3512	161	128	
1800	4293384	0	0	0	34536	30532584	Combo	3812	186	128	
1850	5765664	0	0	0	34764	32004864	Combo	4269	158	256	
1859	5592	0	0	0	12996	32244792	Combo	2028	137	64	Difficulty L3
1900	1194000	0	0	0	64824	33433200	Combo	4842	114	1024	
1950	2613156	0	0	0	56244	34852356	Combo	4614	152	512	
1963	2172	0	0	0	17220	35241372	Combo	2497	114	128	Modifiers Menu
1970	71069	0	0	0	168424	36110269	Combo	4232	147	256	Modifier Unstable Stack L1
1981	221192	0	0	0	255876	37860392	Combo	4683	155	512	Modifier Unstable Stack L2
1991	55056	0	0	0	88816	39494256	Combo	2760	134	128	Modifier Queue Scrubber L1
2000	1450369	0	0	0	214224	40889569	Combo	4913	176	256	
2003	42753	0	0	0	247226	41481953	Combo	5709	176	256	Modifier Miner's Pickaxe L1
2021	66603	0	0	0	208982	44505803	Combo	4596	169	256	Modifier Catalyst Stack L1
2031	283141	0	0	0	506261	47722341	Combo	6315	171	512	Modifier Mirror Stack L1
2037	154397	0	0	0	481513	50793597	Combo	8261	217	512	Modifier Unstable Stack L3
2044	949193	0	0	0	1305923	55188393	Combo	12437	236	1024	Modifier Queue Scrubber L2
2050	3870291	0	0	0	598843	58109491	Combo	10045	214	512	
2051	277451	0	0	0	407160	58516651	Combo	9196	235	512	Modifier Miner's Pickaxe L2
2057	240358	0	0	0	352490	62979558	Combo	7847	235	512	Modifier Joker L1
2062	1969346	0	0	0	3338331	70708546	Combo	20593	359	2048	Modifier Neural Accelerator L1
2068	14805	0	0	0	1009674	75154005	Combo	16757	292	2048	Modifier Unstable Stack L4
2078	53859	0	0	0	786601	82393059	Combo	11467	212	1024	Modifier Queue Scrubber L3
2085	4440394	0	0	0	4617708	94779594	Combo	22381	220	4096	Modifier Miner's Pickaxe L3
2092	695345	0	0	0	1486638	102034545	Combo	12615	267	1024	Stack Cap L5
2100	8303033	0	0	0	636957	109642233	Combo	11585	256	1024	
2105	422413	0	0	0	807783	114561613	Combo	14513	291	512	Modifier Unstable Stack L5
2117	1200803	0	0	0	2090082	129740003	Combo	23584	344	2048	Modifier Queue Scrubber L4
2130	872106	0	0	0	1077062	144411306	Combo	17120	318	1024	Chip Yield
2142	800546	0	0	0	3268518	160339746	Combo	22441	342	2048	Modifier Miner's Pickaxe L4
2150	11649032	0	0	0	2627658	171188232	Combo	24841	483	1024	
2158	392096	0	0	0	2044944	188731296	Combo	26743	383	1024	Modifier Queue Scrubber L5
2180	2197428	0	0	0	3419262	222536628	Combo	19875	253	2048	Modifier Miner's Pickaxe L5
2200	37326918	0	0	0	1048872	257666118	Combo	15038	302	1024	
2240	554918	0	0	0	1150710	320894118	Combo	15839	319	1024	Solver PPO, PPO train +90 000f
2241	766778	0	0	0	211860	321105978	Combo	15357	342	1024	PPO train +90 000f
2242	1031504	0	0	0	264726	321370704	Combo	19191	395	1024	PPO train +90 000f
2243	1256762	0	0	0	225258	321595962	Combo	16327	353	1024	PPO train +90 000f
2244	1548350	0	0	0	291588	321887550	Combo	21137	332	1024	PPO train +90 000f
2245	1779548	0	0	0	231198	322118748	Combo	16758	336	1024	PPO train +50 000f, PPO Training Complete
2246	0	1	0	1	912978	0	Combo	12670	314	512	PPO Normal x1000, Prestige +1
2250	459	1	0	1	86	459	Rand	161	50	8	
2255	98	1	0	1	112	1098	Rand	256	53	16	Solver RAND
2266	14	1	0	1	105	2214	Rand	212	55	8	Auto Solve
2293	25	1	0	1	90	5225	Rand	172	48	8	Solver MERG
2299	616	1	0	1	784	9816	Merge	1612	171	64	Chip Yield
2300	1720	1	0	1	1104	10920	Merge	1655	156	64	
2306	163	1	0	1	651	15363	Merge	1011	138	32	Solver BAL
2314	341	1	0	1	857	21541	Merge	1287	143	64	Speed L1
2324	1152	1	0	1	1358	30352	Merge	2035	199	64	Auto Restart
2337	504	1	0	1	849	41704	Merge	1226	144	64	Stack Cap L1
2350	16976	1	0	1	676	58176	Merge	1063	140	32	
2352	650	1	0	1	990	59850	Merge	1401	162	64	Solver STALL
2390	343	1	0	1	906	89543	AntiStall	1353	156	64	Solver HEUR
2400	13166	1	0	1	840	102366	Heur	1284	142	64	
2417	378	1	0	1	1270	119578	Heur	1973	192	64	Solver Tuning
2443	152	1	0	1	1306	149352	Heur	1938	183	64	Speed L2
2450	8262	1	0	1	1174	157462	Heur	1678	189	64	
2476	320	1	0	1	1035	189520	Heur	1469	168	64	Queue Preview
2500	31964	1	0	1	957	221164	Heur	1417	165	64	
2507	1203	1	0	1	1290	230403	Heur	1842	182	64	Chip Yield
2547	1141	1	0	1	1533	290341	Heur	1903	179	64	Difficulty L1
2550	3025	1	0	1	572	292225	Heur	783	86	64	
2600	57474	1	0	1	1078	346674	Heur	1394	127	64	
2612	904	1	0	1	1986	360104	Heur	2459	142	128	Stack Cap L2
2650	49883	1	0	1	1273	409083	Heur	1596	147	64	
2672	1212	1	0	1	1385	440412	Heur	1936	156	64	Solver LOOK
2700	57618	1	0	1	2297	496818	Look	2628	177	128	
2735	1637	1	0	1	1959	560837	Look	2382	154	128	Agents Menu
2740	6404	1	0	1	11684	625604	Look	2615	192	128	Agent Merge Broker
2749	2313	1	0	1	25157	741513	Look	4189	242	128	Agent Highwater Analyst
2750	20552	1	0	1	18239	759752	Look	2793	189	128	
2758	3417	1	0	1	11067	872617	Look	2015	160	64	Solver PLAN-3
2767	4559	1	0	1	21696	1023759	Plan3	3446	193	128	Speed L3
2774	1062	1	0	1	27206	1200262	Plan3	3786	237	128	Solver COMBO
2789	2636	1	0	1	24469	1421836	Combo	3541	218	128	Solver MOCA
2800	125714	1	0	1	14071	1544914	Combo	2224	150	128	
2809	2682	1	0	1	11419	1641882	Combo	1927	134	128	Agent Score Auditor
2833	566	1	0	1	13797	1989766	Combo	2350	153	128	Chip Yield
2850	262709	1	0	1	22846	2251909	Combo	2913	191	128	
2859	18329	1	0	1	29768	2407529	Combo	3892	219	128	Solver PLAN-5
2883	922	1	0	1	14641	2790122	Combo	2067	137	128	Stack Cap L3
2900	308213	1	0	1	18871	3097413	Combo	2792	229	64	
2905	988	1	0	1	18414	3190188	Combo	2426	178	128	Queue Preview
2924	25545	1	0	1	27629	3614745	Combo	3551	220	128	Agent Overclocker
2950	584290	1	0	1	22513	4173490	Combo	3111	217	128	
2951	18403	1	0	1	34113	4207603	Combo	3508	220	256	Difficulty L2
2985	22772	1	0	1	30742	4861972	Combo	3670	166	256	Agent Quartermaster
3000	320828	1	0	1	16827	5160028	Combo	2681	147	128	
3026	17864	1	0	1	20137	5657064	Combo	2597	120	256	Speed L4
3050	552391	1	0	1	25444	6191591	Combo	3451	152	128	
3068	4456	1	0	1	20476	6543656	Combo	2923	148	128	Solver MOCA+
3100	625233	1	0	1	54756	7164433	Combo	5549	186	512	
3118	5423	1	0	1	21149	7544623	Combo	2672	150	128	Agent Restart Sponsor
3150	646705	1	0	1	17609	8185905	Combo	2721	154	128	
3188	15543	1	0	1	34256	9054743	Combo	3987	186	256	Extra Agent Slot
3200	219943	1	0	1	23802	9259143	Combo	2880	133	256	
3250	1414739	1	0	1	31057	10453939	Combo	4201	150	256	
3254	7702	1	0	1	23964	10546902	Combo	3108	109	256	Agent Token Prospector
3300	910497	1	0	1	23373	11449697	Combo	3083	160	128	
3342	1979	1	0	1	17076	12341179	Combo	2451	150	128	Solver MCTS
3350	151359	1	0	1	24260	12490559	Combo	3224	165	128	
3400	1075375	1	0	1	8756	13414575	Combo	1507	116	64	
3450	2035258	1	0	1	18292	14374458	Combo	2613	138	128	
3459	4087	1	0	1	19535	14543287	Combo	2942	145	128	Stack Cap L4
3500	1034161	1	0	1	29235	15573361	Combo	3728	186	256	
3549	14129	1	0	1	25111	16753329	Combo	3682	171	256	Agent Move Dividend
3550	34420	1	0	1	20291	16773620	Combo	2837	160	128	
3600	1177050	1	0	1	12628	17916250	Combo	2034	125	128	
3650	2428988	1	0	1	35922	19168188	Combo	4051	167	256	
3654	13996	1	0	1	29244	19253196	Combo	3496	185	256	Chip Yield
3700	1250860	1	0	1	21396	20490060	Combo	2649	144	128	
3750	2726092	1	0	1	28884	21965292	Combo	3414	190	128	
3760	27028	1	0	1	42972	22266228	Combo	4249	180	256	Agent Velocity Trader
3800	1077484	1	0	1	24588	23316684	Combo	3061	135	128	
3850	2374084	1	0	1	20076	24613284	Combo	2381	156	128	
3900	3865948	1	0	1	39156	26105148	Combo	4212	202	256	
3904	19032	1	0	1	30876	26258232	Combo	3353	157	256	Speed L5
3950	1251636	1	0	1	22200	27490836	Combo	2799	155	128	
4000	2855616	1	0	1	21900	29094816	Combo	2672	115	128	
4004	35076	1	0	1	89508	29274276	Combo	5417	150	1024	Modifiers Menu
4012	47563	1	0	1	98678	30086763	Combo	2753	170	128	Modifier Unstable Stack L1
4024	32300	1	0	1	101895	31671500	Combo	2951	142	128	Modifier Unstable Stack L2
4038	4984	1	0	1	198635	33444184	Combo	4734	222	256	Modifier Queue Scrubber L1
4050	1932800	1	0	1	203508	35372000	Combo	4262	160	256	
4051	117477	1	0	1	184677	35556677	Combo	4167	160	256	Modifier Miner's Pickaxe L1
4070	11741	1	0	1	348643	38450941	Combo	6797	254	256	Modifier Catalyst Stack L1
4085	295602	1	0	1	304910	41734802	Combo	4347	223	256	Modifier Mirror Stack L1
4092	342575	1	0	1	548738	44981775	Combo	10577	267	512	Modifier Unstable Stack L3
4099	462771	1	0	1	716174	48701971	Combo	11622	242	1024	Modifier Queue Scrubber L2
4100	882418	1	0	1	419647	49121618	Combo	9285	251	512	
4105	166904	1	0	1	909656	52406104	Combo	14754	246	2048	Modifier Miner's Pickaxe L2
4114	467087	1	0	1	612625	57206287	Combo	13022	301	1024	Modifier Joker L1
4120	4007144	1	0	1	5659768	66746344	Combo	28952	262	8192	Difficulty L3
4123	467065	1	0	1	828518	69206265	Combo	11813	251	512	Modifier Neural Accelerator L1
4130	664309	1	0	1	666916	75803509	Combo	10908	217	1024	Modifier Unstable Stack L4
4135	769274	1	0	1	3618021	83108474	Combo	23335	357	2048	Modifier Queue Scrubber L3
4143	257947	1	0	1	807426	90597147	Combo	13664	288	1024	Modifier Miner's Pickaxe L3
4150	7419503	1	0	1	947765	97758703	Combo	12110	319	512	
4152	109497	1	0	1	1643737	101448697	Combo	18902	358	1024	Stack Cap L5
4163	399481	1	0	1	1963917	114538681	Combo	18040	323	1024	Modifier Unstable Stack L5
4178	351948	1	0	1	1014768	128891148	Combo	10439	260	1024	Modifier Queue Scrubber L4
4186	1195889	1	0	1	1389299	144735089	Combo	16076	295	1024	Chip Yield
4198	363151	1	0	1	1021878	159902351	Combo	17498	279	1024	Modifier Miner's Pickaxe L4
4200	3046975	1	0	1	1473912	162586175	Combo	13325	222	1024	
4219	163657	1	0	1	959376	188502857	Combo	12720	310	1024	Modifier Queue Scrubber L5
4243	100727	1	0	1	1182258	220439927	Combo	13150	289	1024	Modifier Miner's Pickaxe L5
4250	7257701	1	0	1	1341252	227596901	Combo	21559	327	2048	
4300	8689	1	0	1	1273734	320347889	Combo	14229	258	1024	Solver PPO, PPO train +90 000f
4301	227017	1	0	1	218328	320566217	Combo	15823	325	1024	PPO train +90 000f
4302	446797	1	0	1	219780	320785997	Combo	15932	311	1024	PPO train +90 000f
4303	793099	1	0	1	346302	321132299	Combo	21680	301	2048	PPO train +90 000f
4304	1049113	1	0	1	256014	321388313	Combo	18558	291	1024	PPO train +90 000f
4305	1186327	1	0	1	137214	321525527	Combo	9947	268	1024	PPO train +50 000f, PPO Training Complete
4306	60000	333	0	2	1328844	0	Combo	17342	357	1024	PPO Normal x1000, Prestige +152, Research Insight Amplifier L1, Research Insight Amplifier L2, Research Insight Amplifier L3, Research Insight Amplifier L4, Research Seed Capital L1, Research PPO Bootcamp L1, Research Passive Insight L1, Research Insight Amplifier L5, Research Seed Capital L2, Research PPO Bootcamp L2, Research Passive Insight L2, Research Seed Capital L3, Research PPO Bootcamp L3, Research Passive Insight L3, Research Automation Memory L1
4307	912	333	0	2	112	112	Rand	236	59	16	Solver RAND, Auto Solve, Solver MERG, Chip Yield, Solver BAL, Speed L1, Auto Restart, Stack Cap L1, Solver STALL
4341	380	333	0	2	1600	29580	AntiStall	2115	193	128	Solver HEUR
4350	12874	333	0	2	820	42074	Heur	1185	145	64	
4369	349	333	0	2	772	59549	Heur	1150	139	64	Solver Tuning
4391	512	333	0	2	1214	89712	Heur	1860	188	64	Speed L2
4400	11783	333	0	2	2283	100983	Heur	2912	253	128	
4427	965	333	0	2	1232	130165	Heur	1762	186	64	Queue Preview
4450	26662	333	0	2	982	155862	Heur	1419	150	64	
4464	831	333	0	2	889	170031	Heur	1335	160	64	Chip Yield
4500	52514	333	0	2	2471	221714	Heur	2764	230	128	
4507	1457	333	0	2	1672	230657	Heur	2006	209	64	Difficulty L1
4550	51976	333	0	2	1100	281176	Heur	1455	134	64	
4569	1189	333	0	2	1450	300389	Heur	1939	160	64	Stack Cap L2
4600	40371	333	0	2	1507	339571	Heur	1975	177	64	
4632	254	333	0	2	1114	379454	Heur	1633	145	64	Solver LOOK
4650	33844	333	0	2	1430	413044	Look	1860	156	64	
4691	786	333	0	2	2319	499986	Look	2915	178	128	Agents Menu
4698	1166	333	0	2	11758	560366	Look	2823	178	128	Agent Merge Broker
4700	30650	333	0	2	16333	589850	Look	2824	173	128	
4707	2363	333	0	2	12740	681563	Look	2393	168	128	Agent Highwater Analyst
4716	2223	333	0	2	10935	811423	Look	1966	163	64	Solver PLAN-3
4725	721	333	0	2	26303	959921	Plan3	3665	220	128	Speed L3
4737	17238	333	0	2	25911	1156438	Plan3	3899	230	128	Solver COMBO
4750	7051	333	0	2	7323	1366251	Combo	1375	138	64	Solver MOCA
4765	3733	333	0	2	11961	1582933	Combo	2141	160	64	Agent Score Auditor
4788	2475	333	0	2	13864	1931675	Combo	2200	158	128	Chip Yield
4800	186559	333	0	2	14176	2115759	Combo	1998	182	64	
4814	11155	333	0	2	18576	2340355	Combo	2432	159	128	Solver PLAN-5
4836	7491	333	0	2	18370	2736691	Combo	2394	191	128	Stack Cap L3
4850	248704	333	0	2	7520	2977904	Combo	1316	136	64	
4859	8879	333	0	2	19158	3138079	Combo	2519	197	128	Queue Preview
4876	19088	333	0	2	19343	3548288	Combo	2570	190	128	Agent Overclocker
4900	544985	333	0	2	33217	4074185	Combo	4251	216	128	
4902	12615	333	0	2	37525	4141815	Combo	4211	261	128	Difficulty L2
4933	8174	333	0	2	21296	4787374	Combo	2810	162	128	Agent Quartermaster
4950	308968	333	0	2	11660	5088168	Combo	1997	121	128	
4973	12513	333	0	2	17607	5591713	Combo	2751	138	128	Speed L4
5000	552552	333	0	2	23229	6131752	Combo	2767	135	256	
5019	3558	333	0	2	17918	6482758	Combo	2461	152	128	Solver MOCA+
5050	682000	333	0	2	24631	7161200	Combo	3231	135	128	
5065	12303	333	0	2	27380	7491503	Combo	3196	140	256	Agent Restart Sponsor
5100	796344	333	0	2	19207	8275544	Combo	2950	153	128	
5133	3656	333	0	2	14798	8982856	Combo	2185	121	128	Extra Agent Slot
5150	349519	333	0	2	16742	9328719	Combo	2187	146	128	
5200	1450612	333	0	2	11333	10429812	Combo	1800	138	64	
5204	22900	333	0	2	26274	10502100	Combo	3071	160	256	Agent Token Prospector
5250	910943	333	0	2	21204	11390143	Combo	2890	164	128	
5295	1054	333	0	2	16059	12280254	Combo	2299	129	128	Solver MCTS
5300	97727	333	0	2	20265	12376927	Combo	2789	127	256	
5350	1054921	333	0	2	13890	13334121	Combo	2123	117	128	
5400	2097928	333	0	2	12547	14377128	Combo	2094	109	128	
5406	12114	333	0	2	14342	14491314	Combo	2104	131	128	Stack Cap L4
5450	1051181	333	0	2	15739	15530381	Combo	2531	186	64	
5500	2188187	333	0	2	18971	16667387	Combo	2811	163	128	
5502	13261	333	0	2	13573	16692461	Combo	2101	134	128	Agent Move Dividend
5550	1262835	333	0	2	15569	17942035	Combo	2710	149	128	
5600	2454428	333	0	2	17288	19133628	Combo	2590	138	128	
5601	2009	333	0	2	47581	19181209	Combo	5138	187	512	Chip Yield
5650	1400081	333	0	2	29616	20579281	Combo	3371	169	128	
5700	2993237	333	0	2	11220	22172437	Combo	1737	140	64	
5701	15953	333	0	2	22716	22195153	Combo	2648	150	128	Modifiers Menu
5706	13512	333	0	2	152120	22992712	Combo	3380	138	256	Modifier Unstable Stack L1
5719	1941	333	0	2	117674	24581141	Combo	2999	142	128	Modifier Unstable Stack L2
5732	77941	333	0	2	209171	26457141	Combo	4717	189	256	Modifier Queue Scrubber L1
5743	24228	333	0	2	152717	28403428	Combo	3684	173	256	Modifier Miner's Pickaxe L1
5750	938183	333	0	2	98862	29317383	Combo	2672	185	128	
5762	136353	333	0	2	215761	31515553	Combo	4940	226	256	Agent Velocity Trader
5780	38627	333	0	2	162388	34417827	Combo	3947	172	256	Modifier Catalyst Stack L1
5791	38188	333	0	2	301632	37417388	Combo	4522	226	256	Modifier Mirror Stack L1
5798	363229	333	0	2	678295	40942429	Combo	12717	306	1024	Modifier Unstable Stack L3
5800	1145427	333	0	2	306566	41724627	Combo	6658	221	256	
5806	328882	333	0	2	392077	44508082	Combo	8494	296	512	Modifier Queue Scrubber L2
5812	89764	333	0	2	609942	48268964	Combo	11137	346	512	Speed L5
5821	51306	333	0	2	519577	52230506	Combo	10258	325	512	Modifier Miner's Pickaxe L2
5828	446182	333	0	2	543507	57125382	Combo	9832	262	1024	Modifier Joker L1
5836	92286	333	0	2	399134	62771486	Combo	9219	249	1024	Difficulty L3
5842	1056970	333	0	2	2009704	69736170	Combo	13985	260	1024	Modifier Neural Accelerator L1
5847	2047838	333	0	2	19528742	92327038	Combo	48541	252	16384	Modifier Unstable Stack L4, Modifier Queue Scrubber L3, Modifier Miner's Pickaxe L3
5850	4523605	333	0	2	749758	94802805	Combo	11329	239	1024	
5855	166583	333	0	2	595127	101445783	Combo	15382	309	1024	Stack Cap L5
5868	69958	333	0	2	637714	114149158	Combo	12600	302	512	Modifier Unstable Stack L5
5879	66572	333	0	2	993086	128545772	Combo	16179	327	1024	Modifier Queue Scrubber L4
5895	1142708	333	0	2	1561603	144621908	Combo	13092	287	1024	Chip Yield
5900	6161084	333	0	2	1241922	149640284	Combo	17541	310	1024	
5908	1643236	333	0	2	1890768	161122436	Combo	19305	318	1024	Modifier Miner's Pickaxe L4
5920	270592	333	0	2	1015806	188549792	Combo	15373	285	1024	Modifier Queue Scrubber L5
5937	1036622	333	0	2	1403226	221315822	Combo	20149	429	1024	Modifier Miner's Pickaxe L5
5950	26311982	333	0	2	1409034	246591182	Combo	15442	328	1024	
5995	2004214	333	0	2	2463516	322343414	Combo	20502	247	2048	Solver PPO, PPO train +90 000f
5996	2158060	333	0	2	153846	322497260	Combo	14127	334	512	PPO train +90 000f
5997	2456512	333	0	2	298452	322795712	Combo	21632	347	1024	PPO train +90 000f
5998	2676094	333	0	2	219582	323015294	Combo	15915	303	1024	PPO train +90 000f
5999	3022858	333	0	2	346764	323362058	Combo	21710	326	2048	PPO train +20 000f, PPO Training Complete
6000	900000	1844	0	3	2418636	60000	Combo	21781	313	1024	PPO Normal x1000, Prestige +1229, Research PPO Memory L1, Research Offline Engine L1, Research Seed Capital L4, Research PPO Bootcamp L4, Research Passive Insight L4, Research Automation Memory L2, Research PPO Memory L2, Research Offline Engine L2, Research Seed Capital L5, Research PPO Bootcamp L5, Research Passive Insight L5, Research Automation Memory L3
6001	60996	1844	0	3	196	60196	Rand	448	82	16	Solver RAND, Auto Solve, Solver MERG, Chip Yield, Solver BAL, Speed L1, Auto Restart, Stack Cap L1, Solver STALL, Solver HEUR, Speed L2, Queue Preview, Chip Yield, Difficulty L1, Stack Cap L2, Solver LOOK, Agents Menu, Agent Merge Broker, Agent Highwater Analyst, Solver PLAN-3
6006	9775	1844	0	3	19162	158975	Plan3	2815	187	128	Speed L3
6016	11358	1844	0	3	11540	340558	Plan3	2163	165	64	Solver COMBO
6034	7154	1844	0	3	16834	556354	Combo	2436	175	128	Solver MOCA
6050	18732	1844	0	3	22322	787932	Combo	3386	177	128	Agent Score Auditor
6075	1186	1844	0	3	9665	1120386	Combo	1573	124	128	Chip Yield
6097	67	1844	0	3	15182	1519267	Combo	2283	153	128	Solver PLAN-5
6100	43805	1844	0	3	13481	1563005	Combo	1910	147	128	
6119	5571	1844	0	3	30335	1924771	Combo	3675	208	128	Stack Cap L3
6139	19731	1844	0	3	23903	2338931	Combo	2888	182	128	Queue Preview
6150	240376	1844	0	3	14519	2559576	Combo	2066	153	128	
6159	19420	1844	0	3	25322	2738620	Combo	2916	193	128	Agent Overclocker
6184	13879	1844	0	3	27280	3333079	Combo	3624	236	128	Difficulty L2
6200	356940	1844	0	3	14645	3676140	Combo	2333	147	128	
6216	5051	1844	0	3	17205	3974251	Combo	2544	142	128	Agent Quartermaster
6250	706743	1844	0	3	21234	4675943	Combo	3065	157	128	
6256	19055	1844	0	3	19679	4788255	Combo	2683	141	128	Speed L4
6295	8536	1844	0	3	9774	5677736	Combo	1535	104	64	Solver MOCA+
6300	173453	1844	0	3	46056	5842653	Combo	4760	160	512	
6341	5427	1844	0	3	11732	6674627	Combo	1820	103	128	Agent Restart Sponsor
6350	208617	1844	0	3	12835	6877817	Combo	2233	132	128	
6400	1198297	1844	0	3	11347	7867497	Combo	2081	112	128	
6415	26796	1844	0	3	37586	8195996	Combo	4253	208	256	Extra Agent Slot
6450	816617	1844	0	3	23300	8985817	Combo	3232	198	128	
6484	20825	1844	0	3	22651	9690025	Combo	3141	150	128	Agent Token Prospector
6500	350414	1844	0	3	39226	10019614	Combo	4338	184	256	
6550	1533269	1844	0	3	16010	11202469	Combo	2318	152	128	
6564	7314	1844	0	3	21473	11476514	Combo	3082	156	128	Solver MCTS
6600	748232	1844	0	3	15001	12217432	Combo	2264	162	64	
6650	1727733	1844	0	3	20579	13196933	Combo	3059	130	128	
6673	7315	1844	0	3	30922	13676515	Combo	3682	145	256	Stack Cap L4
6700	686899	1844	0	3	14212	14356099	Combo	2375	137	128	
6750	1944217	1844	0	3	25625	15613417	Combo	3173	163	256	
6761	16037	1844	0	3	21660	15885237	Combo	3205	151	128	Agent Move Dividend
6800	965277	1844	0	3	26821	16834477	Combo	3679	179	128	
6850	2319986	1844	0	3	15111	18189186	Combo	2324	153	64	
6858	6177	1844	0	3	21060	18375377	Combo	2849	176	128	Chip Yield
6900	1338285	1844	0	3	29256	19707485	Combo	3888	194	128	
6950	2717685	1844	0	3	22776	21086885	Combo	2616	140	256	
6959	357	1844	0	3	29100	21369557	Combo	3185	159	256	Modifiers Menu
6965	14935	1844	0	3	87146	22184135	Combo	2592	142	128	Modifier Unstable Stack L1
6974	168312	1844	0	3	268271	23937512	Combo	5681	218	256	Modifier Unstable Stack L2
6983	10433	1844	0	3	409140	25579633	Combo	6891	254	512	Modifier Queue Scrubber L1
6996	82816	1844	0	3	138219	27652016	Combo	3492	185	256	Modifier Miner's Pickaxe L1
7000	733946	1844	0	3	140507	28303146	Combo	3734	195	128	
7017	162749	1844	0	3	163258	30731949	Combo	3937	180	256	Agent Velocity Trader
7035	766119	1844	0	3	781245	34335319	Combo	11117	199	1024	Modifier Catalyst Stack L1
7046	234237	1844	0	3	360072	36803437	Combo	4884	209	256	Modifier Mirror Stack L1
7050	2255106	1844	0	3	692300	38824306	Combo	12872	322	1024	
7052	330108	1844	0	3	371666	40099308	Combo	8395	223	1024	Modifier Unstable Stack L3
7057	64574	1844	0	3	937386	43433774	Combo	18068	349	1024	Modifier Queue Scrubber L2
7066	271330	1844	0	3	341361	47640530	Combo	8093	243	512	Speed L5
7074	46220	1844	0	3	352713	51415420	Combo	8747	246	512	Modifier Miner's Pickaxe L2
7083	349515	1844	0	3	487873	56218715	Combo	8346	286	512	Modifier Joker L1
7092	342530	1844	0	3	468783	62211730	Combo	10550	223	1024	Difficulty L3
7099	698164	1844	0	3	1246974	68567364	Combo	19429	294	1024	Modifier Neural Accelerator L1
7100	1606146	1844	0	3	907982	69475346	Combo	12321	248	1024	
7107	942002	1844	0	3	1179436	75211202	Combo	17111	334	1024	Modifier Unstable Stack L4
7110	1417810	1844	0	3	2605589	82887010	Combo	19332	303	1024	Modifier Queue Scrubber L3
7117	173170	1844	0	3	649580	89642370	Combo	12642	240	1024	Modifier Miner's Pickaxe L3
7125	52944	1844	0	3	696770	100522144	Combo	8870	223	512	Stack Cap L5
7137	813666	1844	0	3	1230678	114082866	Combo	13334	270	1024	Modifier Unstable Stack L5
7149	1228024	1844	0	3	1685314	128897224	Combo	21715	323	1024	Modifier Queue Scrubber L4
7150	2927548	1844	0	3	1699524	130596748	Combo	18790	316	1024	
7160	102611	1844	0	3	909076	142771811	Combo	17416	241	1024	Chip Yield
7170	87151	1844	0	3	1156386	158756351	Combo	16516	264	1024	Modifier Miner's Pickaxe L4
7186	1317085	1844	0	3	3787608	188786285	Combo	29072	256	2048	Modifier Queue Scrubber L5
7200	22454113	1844	0	3	753720	209923313	Combo	14565	247	1024	
7205	39529601	1844	0	3	39967356	258998801	Combo	53126	296	16384	Modifier Miner's Pickaxe L5
7243	1827793	1844	0	3	2827770	322136993	Combo	23344	438	2048	Solver PPO, PPO train +90 000f
7244	2046517	1844	0	3	218724	322355717	Combo	15853	335	1024	PPO train +90 000f
7245	2429779	1844	0	3	383262	322738979	Combo	23994	431	2048	PPO train +90 000f
7246	2672989	1844	0	3	243210	322982189	Combo	17629	368	1024	PPO train +30 000f, PPO Training Complete
