# Progression simulation
# runs=10595 seed=12345 moveCap=1000 manualProxy=Rand stopAtPpo=False simulateResearch=True targetPrestiges=6 ppoNormalRunsPerPrestige=100
# finalChips=250000 totalEarned=60000 prestiges=6 insight=2 lifetimeInsight=85
# Purchases:
Run	Label	Cost	Currency	BalanceAfter	TotalEarnedAfter
1550	1262164	0	0	13368	23501364	Combo	1802	117	128	
1600	2686252	0	0	46368	24925452	Combo	4314	181	256	
1650	3978556	0	0	24276	26217756	Combo	3186	171	128	
1651	9840	0	0	31284	26249040	Combo	3686	194	128	Speed L5
1700	1325772	0	0	21348	27564972	Combo	3013	185	128	
1750	2726196	0	0	31428	28965396	Combo	3512	161	128	
1800	4293384	0	0	34536	30532584	Combo	3812	186	128	
1850	5765664	0	0	34764	32004864	Combo	4269	158	256	
1859	5592	0	0	12996	32244792	Combo	2028	137	64	Difficulty L3
1900	1194000	0	0	64824	33433200	Combo	4842	114	1024	
1950	2613156	0	0	56244	34852356	Combo	4614	152	512	
1963	2172	0	0	17220	35241372	Combo	2497	114	128	Modifiers Menu
1970	71069	0	0	168424	36110269	Combo	4232	147	256	Modifier Unstable Stack L1
1981	221192	0	0	255876	37860392	Combo	4683	155	512	Modifier Unstable Stack L2
1991	55056	0	0	88816	39494256	Combo	2760	134	128	Modifier Queue Scrubber L1
2000	1450369	0	0	214224	40889569	Combo	4913	176	256	
2003	42753	0	0	247226	41481953	Combo	5709	176	256	Modifier Miner's Pickaxe L1
2021	66603	0	0	208982	44505803	Combo	4596	169	256	Modifier Catalyst Stack L1
2031	283141	0	0	506261	47722341	Combo	6315	171	512	Modifier Mirror Stack L1
2037	154397	0	0	481513	50793597	Combo	8261	217	512	Modifier Unstable Stack L3
2044	949193	0	0	1305923	55188393	Combo	12437	236	1024	Modifier Queue Scrubber L2
2050	3870291	0	0	598843	58109491	Combo	10045	214	512	
2051	277451	0	0	407160	58516651	Combo	9196	235	512	Modifier Miner's Pickaxe L2
2057	240358	0	0	352490	62979558	Combo	7847	235	512	Modifier Joker L1
2062	1969346	0	0	3338331	70708546	Combo	20593	359	2048	Modifier Neural Accelerator L1
2068	14805	0	0	1009674	75154005	Combo	16757	292	2048	Modifier Unstable Stack L4
2078	53859	0	0	786601	82393059	Combo	11467	212	1024	Modifier Queue Scrubber L3
2085	4440394	0	0	4617708	94779594	Combo	22381	220	4096	Modifier Miner's Pickaxe L3
2092	695345	0	0	1486638	102034545	Combo	12615	267	1024	Stack Cap L5
2100	8303033	0	0	636957	109642233	Combo	11585	256	1024	
2105	422413	0	0	807783	114561613	Combo	14513	291	512	Modifier Unstable Stack L5
2117	1200803	0	0	2090082	129740003	Combo	23584	344	2048	Modifier Queue Scrubber L4
2130	872106	0	0	1077062	144411306	Combo	17120	318	1024	Chip Yield
2142	800546	0	0	3268518	160339746	Combo	22441	342	2048	Modifier Miner's Pickaxe L4
2150	11649032	0	0	2627658	171188232	Combo	24841	483	1024	
2158	392096	0	0	2044944	188731296	Combo	26743	383	1024	Modifier Queue Scrubber L5
2180	2197428	0	0	3419262	222536628	Combo	19875	253	2048	Modifier Miner's Pickaxe L5
2200	37326918	0	0	1048872	257666118	Combo	15038	302	1024	
2240	554918	0	0	1150710	320894118	Combo	15839	319	1024	Solver PPO, PPO train +90 000f
2241	766778	0	0	211860	321105978	Combo	15357	342	1024	PPO train +90 000f
2242	1031504	0	0	264726	321370704	Combo	19191	395	1024	PPO train +90 000f
2243	1256762	0	0	225258	321595962	Combo	16327	353	1024	PPO train +90 000f
2244	1548350	0	0	291588	321887550	Combo	21137	332	1024	PPO train +90 000f
2245	1779548	0	0	231198	322118748	Combo	16758	336	1024	PPO train +50 000f, PPO Training Complete
2246	0	1	1	912978	0	Combo	12670	314	512	PPO Normal x100, Prestige +5, Research Insight Amplifier L1, Research Seed Capital L1, Research Insight Amplifier L2
2250	459	1	1	86	459	Rand	161	50	8	
2255	98	1	1	112	1098	Rand	256	53	16	Solver RAND
2266	14	1	1	105	2214	Rand	212	55	8	Auto Solve
2293	25	1	1	90	5225	Rand	172	48	8	Solver MERG
2299	616	1	1	784	9816	Merge	1612	171	64	Chip Yield
2300	1720	1	1	1104	10920	Merge	1655	156	64	
2306	163	1	1	651	15363	Merge	1011	138	32	Solver BAL
2314	341	1	1	857	21541	Merge	1287	143	64	Speed L1
2324	1152	1	1	1358	30352	Merge	2035	199	64	Auto Restart
2337	504	1	1	849	41704	Merge	1226	144	64	Stack Cap L1
2350	16976	1	1	676	58176	Merge	1063	140	32	
2352	650	1	1	990	59850	Merge	1401	162	64	Solver STALL
2390	343	1	1	906	89543	AntiStall	1353	156	64	Solver HEUR
2400	13166	1	1	840	102366	Heur	1284	142	64	
2417	378	1	1	1270	119578	Heur	1973	192	64	Solver Tuning
2443	152	1	1	1306	149352	Heur	1938	183	64	Speed L2
2450	8262	1	1	1174	157462	Heur	1678	189	64	
2476	320	1	1	1035	189520	Heur	1469	168	64	Queue Preview
2500	31964	1	1	957	221164	Heur	1417	165	64	
2507	1203	1	1	1290	230403	Heur	1842	182	64	Chip Yield
2547	1141	1	1	1533	290341	Heur	1903	179	64	Difficulty L1
2550	3025	1	1	572	292225	Heur	783	86	64	
2600	57474	1	1	1078	346674	Heur	1394	127	64	
2612	904	1	1	1986	360104	Heur	2459	142	128	Stack Cap L2
2650	49883	1	1	1273	409083	Heur	1596	147	64	
2672	1212	1	1	1385	440412	Heur	1936	156	64	Solver LOOK
2700	57618	1	1	2297	496818	Look	2628	177	128	
2735	1637	1	1	1959	560837	Look	2382	154	128	Agents Menu
2740	6404	1	1	11684	625604	Look	2615	192	128	Agent Merge Broker
2749	2313	1	1	25157	741513	Look	4189	242	128	Agent Highwater Analyst
2750	20552	1	1	18239	759752	Look	2793	189	128	
2758	3417	1	1	11067	872617	Look	2015	160	64	Solver PLAN-3
2767	4559	1	1	21696	1023759	Plan3	3446	193	128	Speed L3
2774	1062	1	1	27206	1200262	Plan3	3786	237	128	Solver COMBO
2789	2636	1	1	24469	1421836	Combo	3541	218	128	Solver MOCA
2800	125714	1	1	14071	1544914	Combo	2224	150	128	
2809	2682	1	1	11419	1641882	Combo	1927	134	128	Agent Score Auditor
2833	566	1	1	13797	1989766	Combo	2350	153	128	Chip Yield
2850	262709	1	1	22846	2251909	Combo	2913	191	128	
2859	18329	1	1	29768	2407529	Combo	3892	219	128	Solver PLAN-5
2883	922	1	1	14641	2790122	Combo	2067	137	128	Stack Cap L3
2900	308213	1	1	18871	3097413	Combo	2792	229	64	
2905	988	1	1	18414	3190188	Combo	2426	178	128	Queue Preview
2924	25545	1	1	27629	3614745	Combo	3551	220	128	Agent Overclocker
2950	584290	1	1	22513	4173490	Combo	3111	217	128	
2951	18403	1	1	34113	4207603	Combo	3508	220	256	Difficulty L2
2985	22772	1	1	30742	4861972	Combo	3670	166	256	Agent Quartermaster
3000	320828	1	1	16827	5160028	Combo	2681	147	128	
3026	17864	1	1	20137	5657064	Combo	2597	120	256	Speed L4
3050	552391	1	1	25444	6191591	Combo	3451	152	128	
3068	4456	1	1	20476	6543656	Combo	2923	148	128	Solver MOCA+
3100	625233	1	1	54756	7164433	Combo	5549	186	512	
3118	5423	1	1	21149	7544623	Combo	2672	150	128	Agent Restart Sponsor
3150	646705	1	1	17609	8185905	Combo	2721	154	128	
3188	15543	1	1	34256	9054743	Combo	3987	186	256	Extra Agent Slot
3200	219943	1	1	23802	9259143	Combo	2880	133	256	
3250	1414739	1	1	31057	10453939	Combo	4201	150	256	
3254	7702	1	1	23964	10546902	Combo	3108	109	256	Agent Token Prospector
3300	910497	1	1	23373	11449697	Combo	3083	160	128	
3342	1979	1	1	17076	12341179	Combo	2451	150	128	Solver MCTS
3350	151359	1	1	24260	12490559	Combo	3224	165	128	
3400	1075375	1	1	8756	13414575	Combo	1507	116	64	
3450	2035258	1	1	18292	14374458	Combo	2613	138	128	
3459	4087	1	1	19535	14543287	Combo	2942	145	128	Stack Cap L4
3500	1034161	1	1	29235	15573361	Combo	3728	186	256	
3549	14129	1	1	25111	16753329	Combo	3682	171	256	Agent Move Dividend
3550	34420	1	1	20291	16773620	Combo	2837	160	128	
3600	1177050	1	1	12628	17916250	Combo	2034	125	128	
3650	2428988	1	1	35922	19168188	Combo	4051	167	256	
3654	13996	1	1	29244	19253196	Combo	3496	185	256	Chip Yield
3700	1250860	1	1	21396	20490060	Combo	2649	144	128	
3750	2726092	1	1	28884	21965292	Combo	3414	190	128	
3760	27028	1	1	42972	22266228	Combo	4249	180	256	Agent Velocity Trader
3800	1077484	1	1	24588	23316684	Combo	3061	135	128	
3850	2374084	1	1	20076	24613284	Combo	2381	156	128	
3900	3865948	1	1	39156	26105148	Combo	4212	202	256	
3904	19032	1	1	30876	26258232	Combo	3353	157	256	Speed L5
3950	1251636	1	1	22200	27490836	Combo	2799	155	128	
4000	2855616	1	1	21900	29094816	Combo	2672	115	128	
4004	35076	1	1	89508	29274276	Combo	5417	150	1024	Modifiers Menu
4012	47563	1	1	98678	30086763	Combo	2753	170	128	Modifier Unstable Stack L1
4024	32300	1	1	101895	31671500	Combo	2951	142	128	Modifier Unstable Stack L2
4038	4984	1	1	198635	33444184	Combo	4734	222	256	Modifier Queue Scrubber L1
4050	1932800	1	1	203508	35372000	Combo	4262	160	256	
4051	117477	1	1	184677	35556677	Combo	4167	160	256	Modifier Miner's Pickaxe L1
4070	11741	1	1	348643	38450941	Combo	6797	254	256	Modifier Catalyst Stack L1
4085	295602	1	1	304910	41734802	Combo	4347	223	256	Modifier Mirror Stack L1
4092	342575	1	1	548738	44981775	Combo	10577	267	512	Modifier Unstable Stack L3
4099	462771	1	1	716174	48701971	Combo	11622	242	1024	Modifier Queue Scrubber L2
4100	882418	1	1	419647	49121618	Combo	9285	251	512	
4105	166904	1	1	909656	52406104	Combo	14754	246	2048	Modifier Miner's Pickaxe L2
4114	467087	1	1	612625	57206287	Combo	13022	301	1024	Modifier Joker L1
4120	4007144	1	1	5659768	66746344	Combo	28952	262	8192	Difficulty L3
4123	467065	1	1	828518	69206265	Combo	11813	251	512	Modifier Neural Accelerator L1
4130	664309	1	1	666916	75803509	Combo	10908	217	1024	Modifier Unstable Stack L4
4135	769274	1	1	3618021	83108474	Combo	23335	357	2048	Modifier Queue Scrubber L3
4143	257947	1	1	807426	90597147	Combo	13664	288	1024	Modifier Miner's Pickaxe L3
4150	7419503	1	1	947765	97758703	Combo	12110	319	512	
4152	109497	1	1	1643737	101448697	Combo	18902	358	1024	Stack Cap L5
4163	399481	1	1	1963917	114538681	Combo	18040	323	1024	Modifier Unstable Stack L5
4178	351948	1	1	1014768	128891148	Combo	10439	260	1024	Modifier Queue Scrubber L4
4186	1195889	1	1	1389299	144735089	Combo	16076	295	1024	Chip Yield
4198	363151	1	1	1021878	159902351	Combo	17498	279	1024	Modifier Miner's Pickaxe L4
4200	3046975	1	1	1473912	162586175	Combo	13325	222	1024	
4219	163657	1	1	959376	188502857	Combo	12720	310	1024	Modifier Queue Scrubber L5
4243	100727	1	1	1182258	220439927	Combo	13150	289	1024	Modifier Miner's Pickaxe L5
4250	7257701	1	1	1341252	227596901	Combo	21559	327	2048	
4300	8689	1	1	1273734	320347889	Combo	14229	258	1024	Solver PPO, PPO train +90 000f
4301	227017	1	1	218328	320566217	Combo	15823	325	1024	PPO train +90 000f
4302	446797	1	1	219780	320785997	Combo	15932	311	1024	PPO train +90 000f
4303	793099	1	1	346302	321132299	Combo	21680	301	2048	PPO train +90 000f
4304	1049113	1	1	256014	321388313	Combo	18558	291	1024	PPO train +90 000f
4305	1186327	1	1	137214	321525527	Combo	9947	268	1024	PPO train +50 000f, PPO Training Complete
4306	12000	1	2	1328844	2500	Combo	17342	357	1024	PPO Normal x100, Prestige +9, Research Seed Capital L2, Research Automation Memory L1, Research Algorithm Archive L1, Research Yield Theory L1
4307	5177	1	2	177	2677	Rand	236	59	16	Solver MERG, Chip Yield
4308	267	1	2	1090	3767	Merge	1362	158	64	Solver BAL
4315	1069	1	2	1369	10569	Merge	1716	165	64	Speed L1
4323	966	1	2	1155	18466	Merge	1500	162	64	Auto Restart
4336	549	1	2	1432	30049	Merge	1866	189	64	Stack Cap L1
4350	16994	1	2	1051	46494	Merge	1376	153	64	
4351	455	1	2	1461	47955	Merge	1852	186	64	Solver STALL
4383	359	1	2	818	77859	AntiStall	1035	132	64	Solver HEUR
4400	25301	1	2	2652	102801	Heur	2912	253	128	
4404	1372	1	2	1564	108872	Heur	1992	210	64	Solver Tuning
4428	371	1	2	1585	137871	Heur	1952	200	64	Speed L2
4450	30478	1	2	1383	167978	Heur	1811	182	64	
4458	376	1	2	1419	177876	Heur	1851	184	64	Queue Preview
4490	1336	1	2	1689	218836	Heur	2115	207	64	Chip Yield
4500	20263	1	2	3033	237763	Heur	2764	230	128	
4523	272	1	2	2309	277772	Heur	2250	205	64	Difficulty L1
4550	39559	1	2	1367	317059	Heur	1455	134	64	
4575	756	1	2	1362	348256	Heur	1477	135	64	Stack Cap L2
4600	39322	1	2	1862	386822	Heur	1975	177	64	
4626	144	1	2	1285	427644	Heur	1352	134	64	Solver LOOK
4650	56087	1	2	1763	483587	Look	1860	156	64	
4676	1090	1	2	1624	548590	Look	1731	147	64	Agents Menu
4680	6522	1	2	24401	614022	Look	4410	245	256	Agent Merge Broker
4687	550	1	2	19058	728050	Look	2754	197	128	Agent Highwater Analyst
4696	15685	1	2	23511	873185	Look	2964	183	128	Solver PLAN-3
4700	104321	1	2	20869	961821	Plan3	2657	167	128	
4703	3184	1	2	14461	1010684	Plan3	2089	188	64	Speed L3
4711	2406	1	2	13228	1189906	Plan3	2103	168	64	Solver COMBO
4726	10896	1	2	13863	1418396	Combo	1958	148	128	Solver MOCA
4738	5560	1	2	36678	1633060	Combo	3989	208	256	Agent Score Auditor
4750	217571	1	2	8710	1845071	Combo	1375	138	64	
4758	10482	1	2	25368	1987982	Combo	3219	201	128	Chip Yield
4778	36645	1	2	36734	2414145	Combo	3681	186	256	Solver PLAN-5
4798	21052	1	2	21990	2798552	Combo	2498	181	128	Stack Cap L3
4800	79133	1	2	29779	2856633	Combo	3118	226	128	
4815	17676	1	2	21509	3195176	Combo	2634	199	128	Queue Preview
4831	17780	1	2	47629	3595280	Combo	4417	248	256	Agent Overclocker
4850	523524	1	2	24012	4101024	Combo	2860	195	128	
4852	3688	1	2	37789	4181188	Combo	3963	234	128	Difficulty L2
4877	668	1	2	44410	4828168	Combo	4304	187	256	Agent Quartermaster
4900	540948	1	2	21672	5368448	Combo	2813	151	128	
4912	40893	1	2	55845	5668393	Combo	4561	145	512	Speed L4
4950	899690	1	2	13770	6527190	Combo	1997	121	128	
4951	26399	1	2	26709	6553899	Combo	3207	157	128	Solver MOCA+
4990	10335	1	2	32505	7537835	Combo	3533	158	256	Agent Restart Sponsor
5000	231644	1	2	27417	7759144	Combo	2767	135	256	
5050	1446965	1	2	29074	8974465	Combo	3231	135	128	
5052	4207	1	2	8994	9031707	Combo	1423	118	64	Extra Agent Slot
5100	1262486	1	2	22681	10289986	Combo	2950	153	128	
5109	25463	1	2	67352	10552963	Combo	5298	185	512	Agent Token Prospector
5150	1005804	1	2	19765	11533304	Combo	2187	146	128	
5181	38939	1	2	54511	12366439	Combo	5602	208	256	Solver MCTS
5200	505557	1	2	13384	12833057	Combo	1800	138	64	
5250	1639333	1	2	25039	13966833	Combo	2890	164	128	
5272	2093	1	2	25661	14529593	Combo	2749	129	256	Stack Cap L4
5300	773571	1	2	23251	15301071	Combo	2787	132	256	
5350	2134578	1	2	16989	16662078	Combo	2149	125	128	
5353	27031	1	2	29853	16754531	Combo	3283	151	256	Agent Move Dividend
5400	1388894	1	2	15608	18116394	Combo	2251	125	128	
5439	14537	1	2	25147	19242037	Combo	2816	158	256	Chip Yield
5450	316827	1	2	21740	19544327	Combo	2531	186	64	
5500	1886890	1	2	26193	21114390	Combo	2811	163	128	
5532	32804	1	2	56951	22260304	Combo	4607	197	256	Agent Velocity Trader
5550	647077	1	2	21495	22874577	Combo	2710	149	128	
5600	2292529	1	2	23867	24520029	Combo	2590	138	128	
5650	13395	1	2	35058	26240895	Combo	3371	169	128	Speed L5
5700	1898898	1	2	13337	28126398	Combo	1737	140	64	
5734	24777	1	2	31017	29252277	Combo	2993	132	256	Modifiers Menu
5739	5844	1	2	127254	30033344	Combo	2605	109	256	Modifier Unstable Stack L1
5748	90186	1	2	156826	31717686	Combo	3008	139	256	Modifier Unstable Stack L2
5750	464818	1	2	127465	32092318	Combo	2663	176	128	
5755	42150	1	2	221269	33469650	Combo	4639	216	256	Modifier Queue Scrubber L1
5767	80635	1	2	307323	35508135	Combo	5187	238	256	Modifier Miner's Pickaxe L1
5783	194142	1	2	248452	38621642	Combo	4428	174	256	Modifier Catalyst Stack L1
5792	328651	1	2	485462	41756151	Combo	5119	166	512	Modifier Mirror Stack L1
5798	315759	1	2	800340	44943259	Combo	12717	306	1024	Modifier Unstable Stack L3
5800	1238664	1	2	361704	45866164	Combo	6658	221	256	
5805	460146	1	2	706327	48687646	Combo	13430	333	1024	Modifier Queue Scrubber L2
5811	474866	1	2	523151	52702366	Combo	8307	279	512	Modifier Miner's Pickaxe L2
5819	757270	1	2	979221	57484770	Combo	14212	276	1024	Modifier Joker L1
5827	273952	1	2	700212	63001452	Combo	9585	269	1024	Difficulty L3
5831	1882628	1	2	2981084	70610128	Combo	18626	278	2048	Modifier Neural Accelerator L1
5835	908733	1	2	1445696	76036233	Combo	18577	281	1024	Modifier Unstable Stack L4
5841	189806	1	2	1508150	82517306	Combo	13787	265	1024	Modifier Queue Scrubber L3
5847	915758	1	2	14850400	102243258	Combo	47231	240	16384	Modifier Miner's Pickaxe L3, Stack Cap L5
5850	4394263	1	2	886107	105721763	Combo	12544	285	512	
5855	333796	1	2	661335	114461296	Combo	12414	271	1024	Modifier Unstable Stack L5
5867	1257472	1	2	1381958	129784972	Combo	21226	369	2048	Modifier Queue Scrubber L4
5874	70161	1	2	4716043	143597661	Combo	25697	306	4096	Chip Yield
5885	933671	1	2	1119720	160461171	Combo	15046	283	1024	Modifier Miner's Pickaxe L4
5900	24881368	1	2	1046495	184408868	Combo	14536	249	1024	
5903	982810	1	2	1682020	189310310	Combo	15113	326	1024	Modifier Queue Scrubber L5
5918	1403777	1	2	1753660	221731277	Combo	19382	283	1024	Modifier Miner's Pickaxe L5
5950	84096838	1	2	1662787	304424338	Combo	15442	328	1024	
5958	1015235	1	2	2324623	321352235	Combo	19975	352	1024	Solver PPO, PPO train +90 000f
5959	1227614	1	2	212379	321564614	Combo	13047	260	1024	PPO train +90 000f
5960	1484852	1	2	257238	321821852	Combo	15801	320	1024	PPO train +90 000f
5961	1684537	1	2	199685	322021537	Combo	15535	341	512	PPO train +90 000f
5962	2177128	1	2	492591	322514128	Combo	26136	401	2048	PPO train +90 000f
5963	2603833	1	2	426705	322940833	Combo	22639	332	2048	PPO train +50 000f, PPO Training Complete
5964	12000	3	3	1120195	12000	Combo	15037	328	1024	PPO Normal x100, Prestige +9, Research Passive Insight L1, Research Insight Amplifier L3
5965	5242	3	3	242	12242	Rand	355	61	32	Solver MERG, Chip Yield
5967	724	3	3	855	13724	Merge	1145	133	64	Solver BAL
5973	938	3	3	972	19938	Merge	1188	151	64	Speed L1
5981	97	3	3	652	27097	Merge	883	117	32	Auto Restart
5995	725	3	3	868	39725	Merge	1074	134	64	Stack Cap L1
6000	6256	3	3	687	45256	Merge	936	143	32	
6010	847	3	3	1597	57847	Merge	2051	210	64	Solver STALL
6039	72	3	3	1041	87072	AntiStall	1386	160	64	Solver HEUR
6050	15989	3	3	1234	102989	Heur	1661	168	64	
6061	295	3	3	923	117295	Heur	1241	143	64	Solver Tuning
6085	699	3	3	1644	147699	Heur	2043	214	64	Speed L2
6100	21088	3	3	836	168088	Heur	1173	149	32	
6115	650	3	3	891	187650	Heur	1137	140	64	Queue Preview
6146	2030	3	3	2753	229030	Heur	3172	265	128	Chip Yield
6150	8181	3	3	1558	235181	Heur	1542	163	64	
6179	1403	3	3	1687	288403	Heur	1669	186	64	Difficulty L1
6200	27282	3	3	908	314282	Heur	931	109	64	
6235	780	3	3	1197	357780	Heur	1257	134	64	Stack Cap L2
6250	22668	3	3	1910	379668	Heur	2126	158	64	
6287	815	3	3	880	437815	Heur	1022	115	32	Solver LOOK
6300	34269	3	3	2575	471269	Look	2659	183	128	
6338	463	3	3	1471	557463	Look	1629	140	64	Agents Menu
6342	6206	3	3	16532	623206	Look	3445	216	128	Agent Merge Broker
6350	12701	3	3	20685	749701	Look	3041	186	128	Agent Highwater Analyst
6357	14478	3	3	20254	881478	Look	2798	179	128	Solver PLAN-3
6363	604	3	3	22121	1017604	Plan3	3064	214	128	Speed L3
6373	5249	3	3	11963	1202249	Plan3	1878	154	64	Solver COMBO
6386	10112	3	3	33120	1427112	Combo	3960	222	128	Solver MOCA
6400	219764	3	3	10537	1636764	Combo	1728	142	64	
6401	12698	3	3	12934	1649698	Combo	1926	152	64	Agent Score Auditor
6423	831	3	3	16128	1987831	Combo	2152	158	128	Chip Yield
6442	20267	3	3	30773	2407267	Combo	3390	191	128	Solver PLAN-5
6450	162903	3	3	17371	2549903	Combo	2113	194	64	
6461	4638	3	3	15027	2791638	Combo	2015	169	64	Stack Cap L3
6477	3706	3	3	18716	3190706	Combo	2386	197	64	Queue Preview
6493	13041	3	3	24291	3600041	Combo	2819	201	128	Agent Overclocker
6500	165679	3	3	16034	3752679	Combo	1972	152	64	
6518	15524	3	3	36763	4202524	Combo	3511	198	256	Difficulty L2
6541	8255	3	3	18618	4845255	Combo	2418	150	128	Agent Quartermaster
6550	223352	3	3	18910	5060352	Combo	2318	152	128	
6574	152	3	3	41465	5637152	Combo	3502	142	512	Speed L4
6600	621586	3	3	17723	6258586	Combo	2264	162	64	
6613	23968	3	3	29024	6560968	Combo	3183	143	256	Solver MOCA+
6650	877945	3	3	24291	7414945	Combo	3059	130	128	
6656	7293	3	3	17189	7544293	Combo	2196	122	128	Agent Restart Sponsor
6700	1152914	3	3	24760	8689914	Combo	3088	152	128	
6715	25458	3	3	33138	9062458	Combo	3457	164	256	Extra Agent Slot
6750	873786	3	3	27408	9910786	Combo	2812	143	256	
6776	16024	3	3	18424	10553024	Combo	2499	153	128	Agent Token Prospector
6800	545046	3	3	25498	11082046	Combo	3134	169	128	
6848	14169	3	3	24623	12351169	Combo	3033	164	128	Solver MCTS
6850	47605	3	3	21134	12384605	Combo	2456	151	128	
6900	1285325	3	3	23898	13622325	Combo	3292	166	128	
6940	23753	3	3	29056	14560753	Combo	3490	177	128	Stack Cap L4
6950	273247	3	3	23058	14810247	Combo	2616	140	256	
7000	1830984	3	3	23040	16367984	Combo	2722	162	128	
7013	32370	3	3	34559	16769370	Combo	3724	172	256	Agent Move Dividend
7050	1144207	3	3	17636	17881207	Combo	2255	147	128	
7094	11066	3	3	24847	19248066	Combo	3071	202	128	Chip Yield
7100	233196	3	3	39758	19470196	Combo	3847	200	256	
7150	1848134	3	3	29341	21085134	Combo	2845	135	128	
7183	7779	3	3	24701	22244779	Combo	2879	150	128	Modifiers Menu
7188	81623	3	3	213854	23118623	Combo	3652	169	256	Modifier Unstable Stack L1
7199	34688	3	3	181236	24671688	Combo	3838	224	128	Modifier Unstable Stack L2
7200	440080	3	3	405392	25077080	Combo	5769	183	512	
7209	167697	3	3	189317	26604697	Combo	3691	175	256	Modifier Queue Scrubber L1
7220	104183	3	3	182043	28541183	Combo	3164	179	256	Modifier Miner's Pickaxe L1
7235	111850	3	3	221197	31548850	Combo	4547	153	256	Agent Velocity Trader
7250	2626824	3	3	121215	34063824	Combo	3043	190	128	
7253	152573	3	3	153023	34589573	Combo	3219	151	256	Modifier Catalyst Stack L1
7263	152250	3	3	579812	37589250	Combo	6246	205	512	Modifier Mirror Stack L1
7268	313726	3	3	535177	40950726	Combo	10724	268	1024	Modifier Unstable Stack L3
7274	435932	3	3	1043955	44672932	Combo	14853	371	1024	Modifier Queue Scrubber L2
7280	33977	3	3	614758	48270977	Combo	8886	252	1024	Speed L5
7286	391953	3	3	585202	52628953	Combo	8964	247	512	Modifier Miner's Pickaxe L2
7293	430549	3	3	526474	57167549	Combo	13396	225	1024	Modifier Joker L1
7300	126350	3	3	1244574	62863350	Combo	11415	309	512	Difficulty L3
7308	1262965	3	3	1291821	69999965	Combo	15794	275	1024	Modifier Neural Accelerator L1
7313	278274	3	3	944351	75415274	Combo	12716	299	512	Modifier Unstable Stack L4
7320	490201	3	3	748804	82827201	Combo	9520	257	512	Modifier Queue Scrubber L3
7326	383124	3	3	501247	90720124	Combo	7053	177	512	Modifier Miner's Pickaxe L3
7335	483715	3	3	613478	101820715	Combo	12058	230	1024	Stack Cap L5
7344	770748	3	3	1005530	114907748	Combo	12829	251	1024	Modifier Unstable Stack L5
7350	9016534	3	3	1540056	123153534	Combo	18405	357	1024	
7353	521935	3	3	1125101	129058935	Combo	13130	321	1024	Modifier Queue Scrubber L4
7363	2753780	3	3	3405352	146290780	Combo	20761	281	1024	Chip Yield
7373	192557	3	3	1444255	159729557	Combo	13585	288	1024	Modifier Miner's Pickaxe L4
7393	1313753	3	3	1676446	189650753	Combo	13196	214	1024	Modifier Queue Scrubber L5
7400	16601900	3	3	944190	204938900	Combo	13909	326	512	
7412	1414845	3	3	3046985	221751845	Combo	13262	255	2048	Modifier Miner's Pickaxe L5
7450	69202552	3	3	5272571	289539552	Combo	22600	339	2048	
7466	583914	3	3	1248763	320920914	Combo	14324	271	1024	Solver PPO, PPO train +90 000f
7467	1027052	3	3	443138	321364052	Combo	27222	497	1024	PPO train +90 000f
7468	1269337	3	3	242285	321606337	Combo	14881	330	1024	PPO train +90 000f
7469	1463414	3	3	194077	321800414	Combo	11920	322	1024	PPO train +90 000f
7470	1824622	3	3	361208	322161622	Combo	22191	307	1024	PPO train +90 000f
7471	2125784	3	3	301162	322462784	Combo	18500	328	1024	PPO train +50 000f, PPO Training Complete
7472	60000	1	4	816817	12000	Combo	11010	252	1024	PPO Normal x100, Prestige +12, Research Seed Capital L3, Research Yield Theory L2, Research PPO Bootcamp L1, Research Offline Engine L1, Research Automation Memory L2
7473	11100	1	4	100	12100	Rand	105	34	8	Solver MERG, Chip Yield, Solver BAL, Speed L1, Stack Cap L1, Solver STALL
7493	1035	1	4	1224	32035	AntiStall	1408	157	64	Solver HEUR
7500	10471	1	4	1440	41471	Heur	1716	171	64	
7513	31	1	4	957	61031	Heur	1074	134	64	Solver Tuning
7533	279	1	4	1697	91279	Heur	1973	205	64	Speed L2
7550	24567	1	4	1736	115567	Heur	1657	163	128	
7561	785	1	4	948	131785	Heur	1176	127	64	Queue Preview
7586	65	1	4	1302	171065	Heur	1530	163	64	Chip Yield
7600	25528	1	4	1406	196528	Heur	1355	179	32	
7619	1252	1	4	1444	232252	Heur	1307	158	64	Difficulty L1
7650	45924	1	4	1283	276924	Heur	1292	118	64	
7669	422	1	4	864	301422	Heur	857	91	64	Stack Cap L2
7700	53193	1	4	902	354193	Heur	920	119	32	
7714	485	1	4	958	381485	Heur	963	110	64	Solver LOOK
7750	99083	1	4	3179	480083	Look	2742	175	128	
7758	733	1	4	3309	501733	Look	2979	199	128	Agents Menu
7763	8309	1	4	16972	569309	Look	3053	189	128	Agent Merge Broker
7771	5750	1	4	13993	686750	Look	2219	172	64	Agent Highwater Analyst
7777	7289	1	4	53821	818289	Look	4993	262	256	Solver PLAN-3
7784	11882	1	4	19736	972882	Plan3	2387	162	128	Speed L3
7791	15795	1	4	40976	1156795	Plan3	4284	250	128	Solver COMBO
7800	3811	1	4	14847	1364811	Combo	1961	153	64	Solver MOCA
7812	12324	1	4	12780	1593324	Combo	1766	149	64	Agent Score Auditor
