# Progression simulation
# runs=10606 seed=12345 moveCap=1000 manualProxy=Rand stopAtPpo=False simulateResearch=True targetPrestiges=6 ppoNormalRunsPerPrestige=100
# finalChips=60000 totalEarned=60000 prestiges=6 insight=5 lifetimeInsight=57
# Purchases:
Run	Label	Cost	Currency	BalanceAfter	TotalEarnedAfter
1600	2686252	0	0	46368	24925452	Combo	4314	181	256	
1650	3978556	0	0	24276	26217756	Combo	3186	171	128	
1651	9840	0	0	31284	26249040	Combo	3686	194	128	Speed L5
1700	1325772	0	0	21348	27564972	Combo	3013	185	128	
1750	2726196	0	0	31428	28965396	Combo	3512	161	128	
1800	4293384	0	0	34536	30532584	Combo	3812	186	128	
1850	5765664	0	0	34764	32004864	Combo	4269	158	256	
1859	5592	0	0	12996	32244792	Combo	2028	137	64	Difficulty L3
1900	1194000	0	0	64824	33433200	Combo	4842	114	1024	
1950	2613156	0	0	56244	34852356	Combo	4614	152	512	
1963	2172	0	0	17220	35241372	Combo	2497	114	128	Modifiers Menu
1970	71069	0	0	168424	36110269	Combo	4232	147	256	Modifier Unstable Stack L1
1981	221192	0	0	255876	37860392	Combo	4683	155	512	Modifier Unstable Stack L2
1991	55056	0	0	88816	39494256	Combo	2760	134	128	Modifier Queue Scrubber L1
2000	1450369	0	0	214224	40889569	Combo	4913	176	256	
2003	42753	0	0	247226	41481953	Combo	5709	176	256	Modifier Miner's Pickaxe L1
2021	66603	0	0	208982	44505803	Combo	4596	169	256	Modifier Catalyst Stack L1
2031	283141	0	0	506261	47722341	Combo	6315	171	512	Modifier Mirror Stack L1
2037	154397	0	0	481513	50793597	Combo	8261	217	512	Modifier Unstable Stack L3
2044	949193	0	0	1305923	55188393	Combo	12437	236	1024	Modifier Queue Scrubber L2
2050	3870291	0	0	598843	58109491	Combo	10045	214	512	
2051	277451	0	0	407160	58516651	Combo	9196	235	512	Modifier Miner's Pickaxe L2
2057	240358	0	0	352490	62979558	Combo	7847	235	512	Modifier Joker L1
2062	1969346	0	0	3338331	70708546	Combo	20593	359	2048	Modifier Neural Accelerator L1
2068	14805	0	0	1009674	75154005	Combo	16757	292	2048	Modifier Unstable Stack L4
2078	53859	0	0	786601	82393059	Combo	11467	212	1024	Modifier Queue Scrubber L3
2085	4440394	0	0	4617708	94779594	Combo	22381	220	4096	Modifier Miner's Pickaxe L3
2092	695345	0	0	1486638	102034545	Combo	12615	267	1024	Stack Cap L5
2100	8303033	0	0	636957	109642233	Combo	11585	256	1024	
2105	422413	0	0	807783	114561613	Combo	14513	291	512	Modifier Unstable Stack L5
2117	1200803	0	0	2090082	129740003	Combo	23584	344	2048	Modifier Queue Scrubber L4
2130	872106	0	0	1077062	144411306	Combo	17120	318	1024	Chip Yield
2142	800546	0	0	3268518	160339746	Combo	22441	342	2048	Modifier Miner's Pickaxe L4
2150	11649032	0	0	2627658	171188232	Combo	24841	483	1024	
2158	392096	0	0	2044944	188731296	Combo	26743	383	1024	Modifier Queue Scrubber L5
2180	2197428	0	0	3419262	222536628	Combo	19875	253	2048	Modifier Miner's Pickaxe L5
2200	37326918	0	0	1048872	257666118	Combo	15038	302	1024	
2240	554918	0	0	1150710	320894118	Combo	15839	319	1024	Solver PPO, PPO train +90 000f
2241	766778	0	0	211860	321105978	Combo	15357	342	1024	PPO train +90 000f
2242	1031504	0	0	264726	321370704	Combo	19191	395	1024	PPO train +90 000f
2243	1256762	0	0	225258	321595962	Combo	16327	353	1024	PPO train +90 000f
2244	1548350	0	0	291588	321887550	Combo	21137	332	1024	PPO train +90 000f
2245	1779548	0	0	231198	322118748	Combo	16758	336	1024	PPO train +50 000f, PPO Training Complete
2246	0	1	1	912978	0	Combo	12670	314	512	PPO Normal x100, Prestige +3, Research Insight Amplifier L1, Research Seed Capital L1
2250	523	1	1	171	523	Rand	354	69	32	
2254	16	1	1	172	1016	Rand	349	68	32	Solver RAND
2266	57	1	1	68	2257	Rand	132	40	8	Auto Solve
2291	25	1	1	90	5225	Rand	173	48	8	Solver MERG
2300	406	1	1	467	9606	Merge	1137	147	32	Chip Yield
2307	139	1	1	1102	15339	Merge	1556	177	64	Solver BAL
2316	462	1	1	540	21662	Merge	811	120	32	Speed L1
2325	757	1	1	1364	29957	Merge	2093	188	64	Auto Restart
2341	492	1	1	789	41692	Merge	1112	137	64	Stack Cap L1
2350	9604	1	1	914	50804	Merge	1366	152	64	
2358	240	1	1	704	59440	Merge	1129	145	32	Solver STALL
2394	1184	1	1	1503	90384	AntiStall	2113	184	128	Solver HEUR
2400	8111	1	1	901	97311	Heur	1354	162	64	
2421	1001	1	1	1334	120201	Heur	1840	202	64	Solver Tuning
2446	339	1	1	1277	149539	Heur	1905	214	64	Speed L2
2450	4212	1	1	920	153412	Heur	1361	165	64	
2481	1011	1	1	1249	190211	Heur	1920	191	64	Queue Preview
2500	23174	1	1	758	212374	Heur	1214	153	32	
2515	991	1	1	1154	230191	Heur	1707	188	64	Chip Yield
2550	48692	1	1	1407	277892	Heur	1749	188	64	
2557	463	1	1	1528	289663	Heur	1898	198	64	Difficulty L1
2600	48892	1	1	1562	338092	Heur	1902	148	128	
2620	266	1	1	894	359466	Heur	1232	112	64	Stack Cap L2
2650	38288	1	1	794	397488	Heur	1132	129	32	
2682	318	1	1	2349	439518	Heur	2710	183	128	Solver LOOK
2700	32764	1	1	1208	471964	Look	1556	150	64	
2744	1535	1	1	1642	560735	Look	2158	162	64	Agents Menu
2750	53638	1	1	10775	612838	Look	2621	179	128	
2751	3217	1	1	9579	622417	Look	2379	175	128	Agent Merge Broker
2761	5567	1	1	12723	744767	Look	2441	170	128	Agent Highwater Analyst
2771	8915	1	1	11807	878115	Look	2146	170	64	Solver PLAN-3
2780	17401	1	1	25968	1036601	Plan3	3860	226	128	Speed L3
2788	15819	1	1	22004	1215019	Plan3	3261	210	128	Solver COMBO
2800	184037	1	1	14068	1383237	Combo	2324	157	128	
2803	22866	1	1	34024	1442066	Combo	4693	282	128	Solver MOCA
2818	7555	1	1	11361	1646755	Combo	1902	133	128	Agent Score Auditor
2843	1407	1	1	15028	1990607	Combo	2385	170	128	Chip Yield
2850	119990	1	1	18102	2109190	Combo	2411	168	128	
2867	3451	1	1	21239	2392651	Combo	2785	207	128	Solver PLAN-5
2889	10831	1	1	14098	2800031	Combo	1953	148	64	Stack Cap L3
2900	305039	1	1	24895	3094239	Combo	3134	185	128	
2904	21562	1	1	35681	3210762	Combo	3978	244	256	Queue Preview
2921	8614	1	1	9646	3597814	Combo	1577	152	64	Agent Overclocker
2950	1635	1	1	35964	4190835	Combo	4417	255	128	Difficulty L2
2986	31694	1	1	33070	4870894	Combo	3859	156	256	Agent Quartermaster
3000	347320	1	1	21721	5186520	Combo	2507	129	256	
3022	23472	1	1	30213	5662672	Combo	3924	174	256	Speed L4
3050	700390	1	1	28847	6339590	Combo	3427	172	256	
3060	3360	1	1	16411	6542560	Combo	2372	123	128	Solver MOCA+
3100	700344	1	1	19755	7239544	Combo	2786	152	128	
3114	8097	1	1	12451	7547297	Combo	1991	131	128	Agent Restart Sponsor
3150	817700	1	1	19803	8356900	Combo	2862	150	128	
3186	1958	1	1	10202	9041158	Combo	1719	113	64	Extra Agent Slot
3200	303363	1	1	38938	9342563	Combo	4445	174	256	
3250	1345501	1	1	28727	10384701	Combo	3568	158	256	
3257	14598	1	1	16027	10553798	Combo	2553	160	128	Agent Token Prospector
3300	962230	1	1	15179	11501430	Combo	2332	132	128	
3342	17661	1	1	23862	12356861	Combo	3517	176	128	Solver MCTS
3350	164180	1	1	21651	12503380	Combo	2909	152	128	
3400	1223488	1	1	15701	13562688	Combo	2163	119	128	
3444	17272	1	1	40043	14556472	Combo	4696	192	256	Stack Cap L4
3450	274344	1	1	61978	14813544	Combo	5804	205	512	
3500	1498044	1	1	32051	16037244	Combo	4110	170	256	
3529	11853	1	1	20422	16751053	Combo	2911	144	128	Agent Move Dividend
3550	554731	1	1	20794	17293931	Combo	2639	142	256	
3600	1868724	1	1	30349	18607924	Combo	3935	183	256	
3628	10057	1	1	11275	19249257	Combo	1883	127	64	Chip Yield
3650	667201	1	1	33780	19906401	Combo	3642	190	256	
3700	2279401	1	1	57096	21518601	Combo	5175	216	256	
3727	13237	1	1	16836	22252437	Combo	2305	149	128	Modifiers Menu
3732	71029	1	1	81568	23110229	Combo	2355	146	128	Modifier Unstable Stack L1
3743	158788	1	1	212777	24797988	Combo	4781	151	256	Modifier Unstable Stack L2
3750	1109291	1	1	98560	25748491	Combo	2813	153	128	
3755	158057	1	1	221210	26597257	Combo	4954	211	128	Modifier Queue Scrubber L1
3767	175159	1	1	208261	28614359	Combo	4865	210	256	Modifier Miner's Pickaxe L1
3786	4706	1	1	168598	31443906	Combo	3816	161	128	Agent Velocity Trader
3800	2284815	1	1	225821	33724015	Combo	5257	210	256	
3806	41803	1	1	182788	34481003	Combo	4450	205	128	Modifier Catalyst Stack L1
3819	19763	1	1	327977	37458963	Combo	4516	195	256	Modifier Mirror Stack L1
3825	237408	1	1	271151	40876608	Combo	7208	217	512	Modifier Unstable Stack L3
3833	345609	1	1	440556	44584809	Combo	11407	221	1024	Modifier Queue Scrubber L2
3841	41786	1	1	342685	48280986	Combo	6527	254	256	Speed L5
3849	398598	1	1	576680	52637798	Combo	10368	276	512	Modifier Miner's Pickaxe L2
3850	760246	1	1	361648	52999446	Combo	5861	214	512	
3856	444613	1	1	566997	57183813	Combo	12081	302	1024	Modifier Joker L1
3864	306014	1	1	559960	63045214	Combo	11395	267	1024	Difficulty L3
3870	126440	1	1	912117	68865640	Combo	13911	251	1024	Modifier Neural Accelerator L1
3877	43157	1	1	1101457	75182357	Combo	13430	255	1024	Modifier Unstable Stack L4
3886	822205	1	1	849584	83161405	Combo	16082	382	1024	Modifier Queue Scrubber L3
3893	386979	1	1	985396	90726179	Combo	15395	297	1024	Modifier Miner's Pickaxe L3
3900	8018279	1	1	1333515	98357479	Combo	12996	240	1024	
3903	789272	1	1	931788	102128472	Combo	16707	312	1024	Stack Cap L5
3913	612067	1	1	921134	114751267	Combo	13412	258	1024	Modifier Unstable Stack L5
3926	1444165	1	1	1510528	129983365	Combo	23104	394	1024	Modifier Queue Scrubber L4
3938	293830	1	1	1047662	143833030	Combo	11630	240	1024	Chip Yield
3950	14634640	1	1	787842	158173840	Combo	11721	255	1024	
3952	676416	1	1	1301916	160215616	Combo	20983	327	1024	Modifier Miner's Pickaxe L4
3970	4840842	1	1	8698008	193180042	Combo	28201	293	8192	Modifier Queue Scrubber L5
3988	110062	1	1	801900	220449262	Combo	15376	218	1024	Modifier Miner's Pickaxe L5
4000	21933226	1	1	1270896	242272426	Combo	18577	365	1024	
4038	33930	1	1	2240172	320373130	Combo	18393	404	1024	Solver PPO, PPO train +90 000f
4039	243546	1	1	209616	320582746	Combo	15196	257	1024	PPO train +90 000f
4040	452700	1	1	209154	320791900	Combo	15161	284	1024	PPO train +90 000f
4041	684096	1	1	231396	321023296	Combo	16771	328	1024	PPO train +90 000f
4042	947238	1	1	263142	321286438	Combo	19075	358	1024	PPO train +90 000f
4043	1424880	1	1	477642	321764080	Combo	29904	383	2048	PPO train +50 000f, PPO Training Complete
4044	2500	1	2	2957526	2500	Combo	19136	291	1024	PPO Normal x100, Prestige +4, Research Insight Amplifier L2, Research Seed Capital L2
4045	395	1	2	95	2595	Rand	195	47	16	Solver RAND, Auto Solve
4050	1210	1	2	161	3410	Rand	342	71	16	
4066	177	1	2	218	5377	Rand	438	82	32	Solver MERG
4073	41	1	2	603	9241	Merge	1355	148	64	Chip Yield
4080	162	1	2	1011	15362	Merge	1449	154	64	Solver BAL
4088	648	1	2	967	21848	Merge	1498	157	64	Speed L1
4099	757	1	2	854	29957	Merge	1303	140	64	Auto Restart
4100	1619	1	2	862	30819	Merge	1293	157	64	
4114	759	1	2	1035	41959	Merge	1566	158	64	Stack Cap L1
4131	706	1	2	724	59906	Merge	1146	132	64	Solver STALL
4150	15400	1	2	1022	74600	AntiStall	1612	167	64	
4167	919	1	2	1351	90119	AntiStall	1998	190	64	Solver HEUR
4193	481	1	2	1064	119681	Heur	1488	169	64	Solver Tuning
4200	8968	1	2	1265	128168	Heur	1878	184	64	
4218	90	1	2	1233	149290	Heur	1916	187	64	Speed L2
4250	35925	1	2	928	185125	Heur	1426	140	64	
4254	1500	1	2	1548	190700	Heur	2216	204	64	Queue Preview
4285	87	1	2	1617	229287	Heur	2389	211	64	Chip Yield
4300	24247	1	2	1496	253447	Heur	1750	192	64	
4326	691	1	2	1043	289891	Heur	1248	155	64	Difficulty L1
4350	23841	1	2	520	313041	Heur	764	98	32	
4391	61	1	2	747	359261	Heur	987	110	64	Stack Cap L2
4400	12448	1	2	1152	371648	Heur	1570	133	64	
4450	76402	1	2	1613	435602	Heur	2158	160	64	
4453	258	1	2	865	439458	Heur	1188	129	64	Solver LOOK
4500	90346	1	2	2401	529546	Look	2828	200	128	
4514	400	1	2	1356	559600	Look	1898	149	64	Agents Menu
4519	7136	1	2	21757	626336	Look	4639	210	256	Agent Merge Broker
4529	8261	1	2	8493	747461	Look	1846	141	64	Agent Highwater Analyst
4538	1865	1	2	12466	871065	Look	2165	169	64	Solver PLAN-3
4546	24980	1	2	32652	1044180	Plan3	3883	209	256	Speed L3
4550	86955	1	2	16392	1106155	Plan3	2816	174	128	
4555	15281	1	2	22411	1214481	Plan3	3203	210	128	Solver COMBO
4571	745	1	2	15409	1419945	Combo	2379	145	128	Solver MOCA
4585	237	1	2	10541	1639437	Combo	1827	152	64	Agent Score Auditor
4600	248472	1	2	14969	1887672	Combo	2457	172	128	
4606	2537	1	2	18125	1991737	Combo	2765	183	128	Chip Yield
4631	4737	1	2	13427	2393937	Combo	1955	169	64	Solver PLAN-5
4650	318770	1	2	16430	2707970	Combo	2318	185	64	
4655	10345	1	2	21213	2799545	Combo	2796	180	128	Stack Cap L3
4673	98	1	2	26308	3189298	Combo	3393	215	128	Queue Preview
4690	25312	1	2	30693	3614512	Combo	3727	231	128	Agent Overclocker
4700	224734	1	2	35144	3813934	Combo	3998	180	256	
4718	73	1	2	14578	4189273	Combo	1960	144	128	Difficulty L2
4749	7365	1	2	33038	4846565	Combo	4030	198	256	Agent Quartermaster
4750	34333	1	2	26968	4873533	Combo	3494	168	256	
4781	4680	1	2	31697	5643880	Combo	3855	177	256	Speed L4
4800	345500	1	2	11543	5984700	Combo	1798	110	128	
4822	11208	1	2	13830	6550408	Combo	2461	110	128	Solver MOCA+
4850	628877	1	2	30594	7168077	Combo	4281	169	256	
4868	35317	1	2	42910	7574517	Combo	4167	157	512	Agent Restart Sponsor
4900	670284	1	2	23950	8209484	Combo	3265	161	128	
4943	17449	1	2	26339	9056649	Combo	3298	149	256	Extra Agent Slot
4950	158466	1	2	13017	9197666	Combo	1890	126	128	
5000	1190481	1	2	11436	10229681	Combo	1775	124	128	
5017	10322	1	2	13171	10549522	Combo	1985	132	128	Agent Token Prospector
5050	718527	1	2	21277	11257727	Combo	2670	123	256	
5098	6246	1	2	39260	12345446	Combo	4621	170	256	Solver MCTS
5100	38295	1	2	16676	12377495	Combo	2581	138	128	
5150	1093935	1	2	38529	13433135	Combo	4378	183	256	
5200	437	1	2	20653	14539637	Combo	2867	188	128	Stack Cap L4
5250	1085056	1	2	22280	15624256	Combo	3171	174	128	
5296	4055	1	2	10598	16743255	Combo	1884	130	64	Agent Move Dividend
5300	115231	1	2	33546	16854431	Combo	4145	204	128	
5350	1273452	1	2	17406	18012652	Combo	2913	134	128	
5400	6558	1	2	18402	19245758	Combo	2588	129	128	Chip Yield
5450	1371030	1	2	22356	20610230	Combo	2713	134	128	
5500	2693346	1	2	16236	21932546	Combo	2036	134	128	
5512	26334	1	2	26568	22265534	Combo	3182	173	128	Agent Velocity Trader
5550	1184490	1	2	9072	23423690	Combo	1320	125	64	
5600	2572290	1	2	33468	24811490	Combo	3827	172	128	
5650	16478	1	2	41952	26255678	Combo	4488	191	256	Speed L5
5700	1628030	1	2	35088	27867230	Combo	3429	158	256	
5748	4250	1	2	52212	29243450	Combo	5498	236	256	Modifiers Menu
5750	235630	1	2	118595	29474830	Combo	2846	139	128	
5753	127288	1	2	323207	30166488	Combo	5515	169	512	Modifier Unstable Stack L1
5761	31120	1	2	131120	31670320	Combo	3227	192	128	Modifier Unstable Stack L2
5774	138163	1	2	285169	33577363	Combo	5993	263	256	Modifier Queue Scrubber L1
5787	59407	1	2	165154	35498607	Combo	3725	178	256	Modifier Miner's Pickaxe L1
5800	2500575	1	2	188094	37939775	Combo	4256	186	256	
5803	114700	1	2	272298	38553900	Combo	5366	198	512	Modifier Catalyst Stack L1
5817	55181	1	2	151622	41494381	Combo	2695	161	128	Modifier Mirror Stack L1
5824	391655	1	2	415214	45030855	Combo	7742	240	512	Modifier Unstable Stack L3
5832	536851	1	2	588206	48776051	Combo	8015	251	512	Modifier Queue Scrubber L2
5838	43036	1	2	428503	52282236	Combo	10051	301	512	Modifier Miner's Pickaxe L2
5846	110622	1	2	300966	56849822	Combo	9790	172	1024	Modifier Joker L1
5850	2518704	1	2	545925	59257904	Combo	10678	291	512	
5856	745874	1	2	869276	63485074	Combo	17144	371	1024	Difficulty L3
5862	704696	1	2	1617383	69443896	Combo	15565	253	2048	Modifier Neural Accelerator L1
5866	402305	1	2	908590	75541505	Combo	13761	211	1024	Modifier Unstable Stack L4
5873	193495	1	2	733601	82532695	Combo	12948	264	512	Modifier Queue Scrubber L3
5880	315476	1	2	987724	90654676	Combo	16402	318	1024	Modifier Miner's Pickaxe L3
5889	422416	1	2	652464	101761616	Combo	12635	242	1024	Stack Cap L5
5900	11875939	1	2	1087114	113215139	Combo	12797	267	1024	
5901	186094	1	2	1110155	114325294	Combo	15426	262	1024	Modifier Unstable Stack L5
5915	996042	1	2	1018009	129535242	Combo	15155	296	1024	Modifier Queue Scrubber L4
5926	8751762	1	2	8844185	152290962	Combo	19438	285	4096	Chip Yield
5932	1195868	1	2	2908422	160735068	Combo	19194	260	2048	Modifier Miner's Pickaxe L4
5948	144974	1	2	1212024	188484174	Combo	17279	307	1024	Modifier Queue Scrubber L5
5950	3932714	1	2	2019798	192271914	Combo	19210	246	2048	
5964	1858038	1	2	9409884	222197238	Combo	28144	259	8192	Modifier Miner's Pickaxe L5
6000	58938072	1	2	1316634	279277272	Combo	21710	326	2048	
6026	474578	1	2	1703130	320813778	Combo	23256	308	2048	Solver PPO, PPO train +90 000f
6027	699110	1	2	224532	321038310	Combo	16275	295	1024	PPO train +90 000f
6028	933674	1	2	234564	321272874	Combo	17004	366	1024	PPO train +90 000f
6029	1247768	1	2	314094	321586968	Combo	22767	349	1024	PPO train +90 000f
6030	1518698	1	2	270930	321857898	Combo	19638	345	1024	PPO train +90 000f
6031	1796690	1	2	277992	322135890	Combo	20149	381	1024	PPO train +50 000f, PPO Training Complete
6032	12000	1	3	2318712	12000	Combo	24381	514	1024	PPO Normal x100, Prestige +5, Research Automation Memory L1, Research Algorithm Archive L1
6033	5057	1	3	57	12057	Rand	104	36	8	Solver MERG, Chip Yield
6034	69	1	3	1012	13069	Merge	1474	154	64	Solver BAL
6042	783	1	3	962	19783	Merge	1427	136	64	Speed L1
6050	6836	1	3	544	25836	Merge	838	126	32	
6052	516	1	3	1010	27516	Merge	1531	156	64	Auto Restart
6065	13	1	3	1323	39013	Merge	1943	200	64	Stack Cap L1
6082	182	1	3	1561	57182	Merge	2028	178	128	Solver STALL
6100	14936	1	3	538	71936	AntiStall	878	126	32	
6121	792	1	3	827	87792	AntiStall	1191	144	64	Solver HEUR
6149	722	1	3	1136	117722	Heur	1712	173	64	Solver Tuning
6150	1494	1	3	772	118494	Heur	1194	160	32	
6175	1042	1	3	1261	148042	Heur	1875	190	64	Speed L2
6200	31112	1	3	1140	178112	Heur	1666	174	64	
6207	773	1	3	884	187773	Heur	1354	156	64	Queue Preview
6237	29	1	3	1311	227029	Heur	1925	181	64	Chip Yield
6250	20378	1	3	1468	247378	Heur	1740	183	64	
6277	455	1	3	1230	287455	Heur	1503	178	64	Difficulty L1
6300	25900	1	3	967	312900	Heur	1346	145	32	
6339	1057	1	3	1279	358057	Heur	1687	137	64	Stack Cap L2
6350	13274	1	3	829	370274	Heur	1178	108	64	
6400	73601	1	3	737	430601	Heur	988	115	64	
6406	611	1	3	1724	437611	Heur	2146	161	128	Solver LOOK
6450	90384	1	3	1988	527384	Look	2531	176	128	
6467	2844	1	3	4331	559844	Look	4404	269	256	Agents Menu
6471	3985	1	3	15861	620985	Look	3770	197	128	Agent Merge Broker
6481	12065	1	3	12542	749065	Look	2484	139	128	Agent Highwater Analyst
6490	7857	1	3	13696	874857	Look	2270	161	128	Solver PLAN-3
6497	8302	1	3	10329	1025302	Plan3	1889	156	64	Speed L3
6500	46686	1	3	6182	1063686	Plan3	1248	128	32	
6509	13079	1	3	29558	1210079	Plan3	3852	176	256	Solver COMBO
6522	7012	1	3	20755	1424012	Combo	3176	168	128	Solver MOCA
6538	12831	1	3	14983	1649831	Combo	2362	187	128	Agent Score Auditor
6550	166658	1	3	9725	1803658	Combo	1756	156	64	
6563	5761	1	3	10763	1992761	Combo	1984	163	64	Chip Yield
6588	2501	1	3	20453	2389501	Combo	2736	171	128	Solver PLAN-5
6600	186332	1	3	14844	2573332	Combo	1994	153	128	
6612	3238	1	3	19676	2790238	Combo	2641	186	128	Stack Cap L3
6631	5189	1	3	13507	3192189	Combo	2075	162	64	Queue Preview
6647	10848	1	3	20464	3597848	Combo	2685	189	128	Agent Overclocker
6650	89033	1	3	26171	3676033	Combo	3273	180	128	
6672	3184	1	3	20649	4190184	Combo	2721	176	128	Difficulty L2
6700	615438	1	3	21321	4802438	Combo	2948	149	128	
6702	6016	1	3	21580	4843016	Combo	3103	151	128	Agent Quartermaster
6739	22713	1	3	34638	5659713	Combo	3869	116	512	Speed L4
6750	300127	1	3	12401	5937127	Combo	1929	128	128	
6780	450	1	3	22370	6537450	Combo	3088	160	128	Solver MOCA+
6800	397835	1	3	20260	6934835	Combo	2894	148	128	
6830	23130	1	3	35461	7560130	Combo	3807	128	512	Agent Restart Sponsor
6850	411403	1	3	11828	7948403	Combo	2052	147	64	
6900	1466016	1	3	13628	9003016	Combo	2142	146	128	
6902	9608	1	3	28902	9046608	Combo	3783	192	128	Extra Agent Slot
6950	971938	1	3	16035	10008938	Combo	2586	123	128	
6980	15615	1	3	16470	10552615	Combo	2460	144	128	Agent Token Prospector
7000	453155	1	3	14830	10990155	Combo	2281	134	128	
7050	1412328	1	3	29149	11949328	Combo	2716	107	512	
7069	15887	1	3	40538	12352887	Combo	4099	148	512	Solver MCTS
7100	709185	1	3	15165	13046185	Combo	2064	118	128	
7150	1748668	1	3	20620	14085668	Combo	2912	143	128	
7172	11005	1	3	24141	14548005	Combo	3300	185	128	Stack Cap L4
7200	649325	1	3	28245	15186325	Combo	3972	185	128	
7250	1928457	1	3	27771	16465457	Combo	3539	173	256	
7261	2178	1	3	20748	16739178	Combo	2999	172	128	Agent Move Dividend
7300	1039134	1	3	25987	17776134	Combo	3687	136	256	
7350	2309602	1	3	34907	19046602	Combo	4416	223	128	
7360	11368	1	3	16738	19248368	Combo	2402	134	128	Chip Yield
7400	1199680	1	3	39864	20436680	Combo	4088	190	256	
7450	2633656	1	3	66576	21870656	Combo	5610	193	512	
7465	568	1	3	26808	22237568	Combo	3233	176	128	Modifiers Menu
7470	107771	1	3	428943	23144771	Combo	5585	141	1024	Modifier Unstable Stack L1
7483	53887	1	3	122167	24690887	Combo	3187	155	128	Modifier Unstable Stack L2
7498	79405	1	3	107134	26516405	Combo	2899	140	128	Modifier Queue Scrubber L1
7500	454709	1	3	185610	26891709	Combo	4496	219	128	
7510	117053	1	3	155025	28554053	Combo	4020	190	128	Modifier Miner's Pickaxe L1
7530	98322	1	3	145463	31535322	Combo	3568	189	128	Agent Velocity Trader
7549	161549	1	3	232842	34598549	Combo	5139	202	256	Modifier Catalyst Stack L1
7550	422772	1	3	261223	34859772	Combo	3830	182	256	
7561	160399	1	3	274539	37597399	Combo	3911	200	256	Modifier Mirror Stack L1
7569	68766	1	3	478193	40705766	Combo	9060	291	512	Modifier Unstable Stack L3
7576	238436	1	3	617810	44475436	Combo	9208	264	512	Modifier Queue Scrubber L2
7585	424663	1	3	776262	48661663	Combo	11140	278	1024	Speed L5
7594	25053	1	3	504092	52262053	Combo	6994	223	512	Modifier Miner's Pickaxe L2
7600	3112979	1	3	380714	55349979	Combo	7362	283	256	
7602	61177	1	3	648392	56798177	Combo	11198	305	1024	Modifier Joker L1
7611	1196256	1	3	1431017	63933256	Combo	15233	355	1024	Difficulty L3
7617	213090	1	3	525166	68950090	Combo	7773	192	512	Modifier Neural Accelerator L1
7623	516256	1	3	1670989	75653256	Combo	8671	184	1024	Modifier Unstable Stack L4
7630	514375	1	3	679498	82851375	Combo	12311	252	512	Modifier Queue Scrubber L3
7637	281052	1	3	836447	90618052	Combo	14630	277	1024	Modifier Miner's Pickaxe L3
7647	1002627	1	3	1268351	102339627	Combo	13549	260	1024	Stack Cap L5
7650	4195692	1	3	759516	105532692	Combo	12949	277	1024	
7657	309871	1	3	735359	114446871	Combo	15670	318	1024	Modifier Unstable Stack L5
7668	1084262	1	3	1084882	129621262	Combo	17553	288	1024	Modifier Queue Scrubber L4
7681	556595	1	3	655689	144093595	Combo	10613	338	512	Chip Yield
7691	1013431	1	3	1455894	160550431	Combo	20316	324	1024	Modifier Miner's Pickaxe L4
7700	15681271	1	3	916212	175218271	Combo	14287	297	1024	
7707	276961	1	3	1208460	188613961	Combo	14206	273	1024	Modifier Queue Scrubber L5
7721	796019	1	3	2507538	221133019	Combo	18895	281	2048	Modifier Miner's Pickaxe L5
7750	45279293	1	3	1145232	265616293	Combo	13601	328	1024	
7784	768595	1	3	1009602	321105595	Combo	14039	278	1024	Solver PPO, PPO train +90 000f
7785	1054705	1	3	286110	321391705	Combo	17913	292	2048	PPO train +90 000f
7786	1321345	1	3	266640	321658345	Combo	19326	290	1024	PPO train +90 000f
7787	1502647	1	3	181302	321839647	Combo	13140	236	1024	PPO train +90 000f
7788	1725529	1	3	222882	322062529	Combo	16156	295	1024	PPO train +90 000f
7789	1981807	1	3	256278	322318807	Combo	18575	401	1024	PPO train +50 000f, PPO Training Complete
7790	12000	2	4	1796454	12000	Combo	20518	379	1024	PPO Normal x100, Prestige +6, Research Yield Theory L1, Research Passive Insight L1
7791	5140	2	4	140	12140	Rand	176	47	16	Solver MERG, Chip Yield
7793	396	2	4	652	13396	Merge	904	129	32	Solver BAL
7799	1233	2	4	1279	20233	Merge	1657	170	64	Speed L1
7800	2180	2	4	947	21180	Merge	1234	145	64	
7806	1038	2	4	1150	28038	Merge	1368	152	64	Auto Restart
7819	708	2	4	859	39708	Merge	1118	129	64	Stack Cap L1
7835	778	2	4	1096	57778	Merge	1444	165	64	Solver STALL
7850	14825	2	4	1642	71825	AntiStall	2038	190	64	
7868	480	2	4	955	87480	AntiStall	1293	145	64	Solver HEUR
7889	486	2	4	1693	117486	Heur	2005	191	128	Solver Tuning
7900	15083	2	4	1478	132083	Heur	1876	198	64	
7911	70	2	4	1193	147070	Heur	1596	164	64	Speed L2
7941	475	2	4	1436	187475	Heur	1711	167	128	Queue Preview
7950	12811	2	4	1204	199811	Heur	1619	203	32	
7970	184	2	4	1335	227184	Heur	1700	188	64	Chip Yield
8000	54945	2	4	925	281945	Heur	941	134	32	
8003	3146	2	4	4165	290146	Heur	3522	277	128	Difficulty L1
8050	60402	2	4	853	347402	Heur	930	104	32	
8058	561	2	4	1516	357561	Heur	1560	141	64	Stack Cap L2
8100	66095	2	4	1345	423095	Heur	1329	144	64	
8111	2532	2	4	2648	439532	Heur	2608	162	128	Solver LOOK
8150	93084	2	4	2113	530084	Look	2325	173	64	
